pl_name,hostname,is_control,radius_earth,radius_error_plus,radius_error_minus,catalogue_mass_value_earth,catalogue_mass_class,catalogue_mass_accepted_as_independent,mass_use_reason,hz_conservative_probability,earth2_rank,label,independent_mass_used,covariance_status,mass_radius_correlation,p_rocky_rogers_radius_only,wolfgang_mass_location_earth,wolfgang_intrinsic_scatter_earth,wolfgang_prediction_is_dynamical_mass,zeng_supported_draw_fraction,p_rocky_zeng_fe_si_envelope,p_requires_volatiles_zeng,p_consistent_with_terrestrial_composition_zeng,p_too_dense_for_zeng_cmf_0_to_0p4,otegi_supported_draw_fraction,p_rocky_otegi_equal_prior,p_rocky_otegi_scatter_0p10dex,p_rocky_otegi_scatter_0p30dex,p_rocky_model_min,p_rocky_model_max,p_rocky_model_range,n_rocky_models_supported,composition_evidence_scope
Gl 686 b,Gl 686,False,2.46,,,6.624,msini_lower_limit,False,mass excluded: only true measured masses support composition inference,0,244,MODEL-INFERRED,False,unavailable_assumed_zero,,0.01338691783,8.701205053,1.9,False,0,,,,,0,,,,0.01338691783,0.01338691783,,1,radius_only_baseline
Barnard b,Barnard's star,False,0.72,,,0.299,msini_lower_limit,False,mass excluded: only true measured masses support composition inference,0,245,MODEL-INFERRED,False,unavailable_assumed_zero,,0.987871565,1.761554197,1.9,False,0,,,,,0,,,,0.987871565,0.987871565,,1,radius_only_baseline
Kepler-369 c,Kepler-369,False,1.41,0.06,-0.06,2.57,inferred_mass_radius,False,mass excluded: only true measured masses support composition inference,0,246,MODEL-INFERRED,False,unavailable_assumed_zero,,0.7174082656,4.220351375,1.9,False,0,,,,,0,,,,0.7174082656,0.7174082656,,1,radius_only_baseline
HD 103949 b,HD 103949,False,3.35,,,11.2,msini_lower_limit,False,mass excluded: only true measured masses support composition inference,0,247,MODEL-INFERRED,False,unavailable_assumed_zero,,0.0001584362191,12.99936126,1.9,False,0,,,,,0,,,,0.0001584362191,0.0001584362191,,1,radius_only_baseline
Kepler-1020 b,Kepler-1020,False,2.28,0.08,-0.09,5.82,inferred_mass_radius,False,mass excluded: only true measured masses support composition inference,0,248,MODEL-INFERRED,False,unavailable_assumed_zero,,0.03556209497,7.882773815,1.9,False,0,,,,,0,,,,0.03556209497,0.03556209497,,1,radius_only_baseline
HIP 107772 b,HIP 107772,False,3.64,,,12.9,msini_lower_limit,False,mass excluded: only true measured masses support composition inference,0.00525,249,MODEL-INFERRED,False,unavailable_assumed_zero,,3.71689371e-05,14.48090028,1.9,False,0,,,,,0,,,,3.71689371e-05,3.71689371e-05,,1,radius_only_baseline
Kepler-1545 b,Kepler-1545,False,2.7,0.22,-0.18,7.75,inferred_mass_radius,False,mass excluded: only true measured masses support composition inference,0,250,MODEL-INFERRED,False,unavailable_assumed_zero,,0.005989896168,9.82056914,1.9,False,0,,,,,0,,,,0.005989896168,0.005989896168,,1,radius_only_baseline
K2-129 b,K2-129,False,1.04,0.1,-0.09,1.12,inferred_mass_radius,False,mass excluded: only true measured masses support composition inference,0,251,MODEL-INFERRED,False,unavailable_assumed_zero,,0.9362312318,2.841234668,1.9,False,0,,,,,0,,,,0.9362312318,0.9362312318,,1,radius_only_baseline
Kepler-1459 b,Kepler-1459,False,1.36,0.1,-0.08,2.42,inferred_mass_radius,False,mass excluded: only true measured masses support composition inference,0,254,MODEL-INFERRED,False,unavailable_assumed_zero,,0.7519579727,4.026839732,1.9,False,0,,,,,0,,,,0.7519579727,0.7519579727,,1,radius_only_baseline
Kepler-1341 b,Kepler-1341,False,2.99,0.42,-0.37,9.22,inferred_mass_radius,False,mass excluded: only true measured masses support composition inference,0,255,MODEL-INFERRED,False,unavailable_assumed_zero,,0.004864913346,11.21337404,1.9,False,0,,,,,0,,,,0.004864913346,0.004864913346,,1,radius_only_baseline
Wolf 1061 b,Wolf 1061,False,1.21,,,1.91,msini_lower_limit,False,mass excluded: only true measured masses support composition inference,0,256,MODEL-INFERRED,False,unavailable_assumed_zero,,0.8754466418,3.45927227,1.9,False,0,,,,,0,,,,0.8754466418,0.8754466418,,1,radius_only_baseline
TOI-700 c,TOI-700,False,2.6,0.14,-0.13,7.27,inferred_mass_radius,False,mass excluded: only true measured masses support composition inference,0,257,MODEL-INFERRED,False,unavailable_assumed_zero,,0.008161330678,9.35037689,1.9,False,0,,,,,0,,,,0.008161330678,0.008161330678,,1,radius_only_baseline
Teegarden's Star d,Teegarden's Star,False,0.954,,,0.82,msini_lower_limit,False,mass excluded: only true measured masses support composition inference,0,258,MODEL-INFERRED,False,unavailable_assumed_zero,,0.9619477529,2.539666271,1.9,False,0,,,,,0,,,,0.9619477529,0.9619477529,,1,radius_only_baseline
K2-146 c,K2-146,False,2.19,0.07,-0.07,7.49,measured,True,catalogue class is an independent measured mass,0,260,MODEL-INFERRED,True,unavailable_assumed_zero,,0.05240579496,7.480680621,1.9,False,0.984,0,1,0,0,1,0.3577210787,0.1417472529,0.4330881192,0,0.3577210787,0.3577210787,3,independent_mass_and_radius
Kepler-1593 b,Kepler-1593,False,3.17,0.3,-0.28,10.2,inferred_mass_radius,False,mass excluded: only true measured masses support composition inference,0.876,262,MODEL-INFERRED,False,unavailable_assumed_zero,,0.001026888128,12.09875842,1.9,False,0,,,,,0,,,,0.001026888128,0.001026888128,,1,radius_only_baseline
TOI-2120 b,TOI-2120,False,2.122,0.065,-0.065,6.8,upper_limit,False,mass excluded: only true measured masses support composition inference,0,263,MODEL-INFERRED,False,unavailable_assumed_zero,,0.07152741951,7.180137442,1.9,False,0,,,,,0,,,,0.07152741951,0.07152741951,,1,radius_only_baseline
GJ 3323 c,GJ 3323,False,1.32,,,2.31,msini_lower_limit,False,mass excluded: only true measured masses support composition inference,0,264,MODEL-INFERRED,False,unavailable_assumed_zero,,0.8021838886,3.873556319,1.9,False,0,,,,,0,,,,0.8021838886,0.8021838886,,1,radius_only_baseline
Kepler-26 e,Kepler-26,False,2.41,0.15,-0.15,6.39,inferred_mass_radius,False,mass excluded: only true measured masses support composition inference,0,266,MODEL-INFERRED,False,unavailable_assumed_zero,,0.02224211262,8.471999462,1.9,False,0,,,,,0,,,,0.02224211262,0.02224211262,,1,radius_only_baseline
TOI-2088 b,TOI-2088,False,3.6831179,0.19277867,-0.14072298,37,upper_limit,False,mass excluded: only true measured masses support composition inference,0,267,MODEL-INFERRED,False,unavailable_assumed_zero,,3.640145095e-05,14.70429042,1.9,False,0,,,,,0,,,,3.640145095e-05,3.640145095e-05,,1,radius_only_baseline
Kepler-49 c,Kepler-49,False,2.444,0.083,-0.082,8.38,measured,True,catalogue class is an independent measured mass,0,268,MODEL-INFERRED,True,unavailable_assumed_zero,,0.01565654007,8.627705775,1.9,False,0.3295,,,,,1,0.2005829778,0.02881642433,0.337163047,0.01565654007,0.2005829778,0.1849264377,2,independent_mass_and_radius
K2-25 b,K2-25,False,3.44,0.12,-0.12,24.5,measured,True,catalogue class is an independent measured mass,0,269,MODEL-INFERRED,True,unavailable_assumed_zero,,0.0001198082101,13.45518705,1.9,False,0.00125,,,,,0.527,0.1514121162,0.02181364612,0.2836702272,0.0001198082101,0.1514121162,0.151292308,2,independent_mass_and_radius
HD 35843 c,HD 35843,False,2.54,0.08,-0.07,11.32,measured,True,catalogue class is an independent measured mass,0,271,MODEL-INFERRED,True,unavailable_assumed_zero,,0.009403272971,9.070841864,1.9,False,0.01125,,,,,1,0.3429583387,0.1658626445,0.4221381386,0.009403272971,0.3429583387,0.3335550658,2,independent_mass_and_radius
K2-136 c,K2-136,False,3,0.13,-0.13,18.1,measured,True,catalogue class is an independent measured mass,0,272,MODEL-INFERRED,True,unavailable_assumed_zero,,0.001119882248,11.26215228,1.9,False,0,,,,,1,0.3708914395,0.2118527959,0.4370647719,0.001119882248,0.3708914395,0.3697715573,2,independent_mass_and_radius
Kepler-1552 b,Kepler-1552,False,2.47,0.11,-0.1,6.66,inferred_mass_radius,False,mass excluded: only true measured masses support composition inference,0,273,MODEL-INFERRED,False,unavailable_assumed_zero,,0.01415329296,8.747215042,1.9,False,0,,,,,0,,,,0.01415329296,0.01415329296,,1,radius_only_baseline
Kepler-298 d,Kepler-298,False,2.5,0.2,-0.2,6.8,inferred_mass_radius,False,mass excluded: only true measured masses support composition inference,0,275,MODEL-INFERRED,False,unavailable_assumed_zero,,0.01703029119,8.885579879,1.9,False,0,,,,,0,,,,0.01703029119,0.01703029119,,1,radius_only_baseline
Kepler-10 c,Kepler-10,False,2.355,0.022,-0.022,11.29,measured,True,catalogue class is an independent measured mass,0,277,MODEL-INFERRED,True,unavailable_assumed_zero,,0.02249016712,8.221516809,1.9,False,0.0025,,,,,1,0.5401924955,0.5209649309,0.5245703894,0.02249016712,0.5401924955,0.5177023284,2,independent_mass_and_radius
Kepler-1499 b,Kepler-1499,False,1.19,0.25,-0.14,1.81,inferred_mass_radius,False,mass excluded: only true measured masses support composition inference,0,279,MODEL-INFERRED,False,unavailable_assumed_zero,,0.8249608518,3.385125809,1.9,False,0,,,,,0,,,,0.8249608518,0.8249608518,,1,radius_only_baseline
TOI-2096 c,TOI-2096,False,1.914,0.095,-0.095,4.32,inferred_mass_radius,False,mass excluded: only true measured masses support composition inference,0,280,MODEL-INFERRED,False,unavailable_assumed_zero,,0.1824760244,6.278968114,1.9,False,0,,,,,0,,,,0.1824760244,0.1824760244,,1,radius_only_baseline
K2-72 d,K2-72,False,1.01,0.12,-0.12,1.01,inferred_mass_radius,False,mass excluded: only true measured masses support composition inference,0,281,MODEL-INFERRED,False,unavailable_assumed_zero,,0.9427259536,2.735152528,1.9,False,0,,,,,0,,,,0.9427259536,0.9427259536,,1,radius_only_baseline
tau Cet h,tau Cet,False,1.19,,,1.83,msini_lower_limit,False,mass excluded: only true measured masses support composition inference,0,282,MODEL-INFERRED,False,unavailable_assumed_zero,,0.8859476187,3.385125809,1.9,False,0,,,,,0,,,,0.8859476187,0.8859476187,,1,radius_only_baseline
Kepler-267 d,Kepler-267,False,2.27,0.12,-0.12,5.77,inferred_mass_radius,False,mass excluded: only true measured masses support composition inference,0,283,MODEL-INFERRED,False,unavailable_assumed_zero,,0.03985174843,7.837857774,1.9,False,0,,,,,0,,,,0.03985174843,0.03985174843,,1,radius_only_baseline
Kepler-1539 b,Kepler-1539,False,2.7,0.19,-0.15,7.75,inferred_mass_radius,False,mass excluded: only true measured masses support composition inference,0,285,MODEL-INFERRED,False,unavailable_assumed_zero,,0.005196723333,9.82056914,1.9,False,0,,,,,0,,,,0.005196723333,0.005196723333,,1,radius_only_baseline
K2-323 b,K2-323,False,2.1,0.09,-0.11,5.06,inferred_mass_radius,False,mass excluded: only true measured masses support composition inference,0.00425,286,MODEL-INFERRED,False,unavailable_assumed_zero,,0.0868692204,7.08351548,1.9,False,0,,,,,0,,,,0.0868692204,0.0868692204,,1,radius_only_baseline
Kepler-311 d,Kepler-311,False,2.05,0.33,-0.29,4.86,inferred_mass_radius,False,mass excluded: only true measured masses support composition inference,0.024,287,MODEL-INFERRED,False,unavailable_assumed_zero,,0.1603272896,6.865051247,1.9,False,0,,,,,0,,,,0.1603272896,0.1603272896,,1,radius_only_baseline
TOI-4342 c,TOI-4342,False,2.349,0.094,-0.092,4.8,measured,True,catalogue class is an independent measured mass,0,288,MODEL-INFERRED,True,unavailable_assumed_zero,,0.02555918228,8.19429672,1.9,False,0.98725,0,1,0,0,1,0.06079697598,0.002365760651,0.1893635472,0,0.06079697598,0.06079697598,3,independent_mass_and_radius
K2-136 d,K2-136,False,1.565,0.077,-0.076,3,upper_limit,False,mass excluded: only true measured masses support composition inference,0,289,MODEL-INFERRED,False,unavailable_assumed_zero,,0.541447027,4.833173756,1.9,False,0,,,,,0,,,,0.541447027,0.541447027,,1,radius_only_baseline
Kepler-1636 b,Kepler-1636,False,3.23,0.76,-0.35,10.5,inferred_mass_radius,False,mass excluded: only true measured masses support composition inference,0.12375,290,MODEL-INFERRED,False,unavailable_assumed_zero,,0.001249774803,12.39729807,1.9,False,0,,,,,0,,,,0.001249774803,0.001249774803,,1,radius_only_baseline
Kepler-1638 b,Kepler-1638,False,1.87,0.33,-0.22,4.16,inferred_mass_radius,False,mass excluded: only true measured masses support composition inference,0,291,MODEL-INFERRED,False,unavailable_assumed_zero,,0.2400984635,6.091971356,1.9,False,0,,,,,0,,,,0.2400984635,0.2400984635,,1,radius_only_baseline
GJ 393 b,GJ 393,False,1.17,,,1.71,msini_lower_limit,False,mass excluded: only true measured masses support composition inference,0,292,MODEL-INFERRED,False,unavailable_assumed_zero,,0.8956687769,3.311352269,1.9,False,0,,,,,0,,,,0.8956687769,0.8956687769,,1,radius_only_baseline
Kepler-249 d,Kepler-249,False,1.57,0.14,-0.14,3.09,inferred_mass_radius,False,mass excluded: only true measured masses support composition inference,0,293,MODEL-INFERRED,False,unavailable_assumed_zero,,0.5391868664,4.853257253,1.9,False,0,,,,,0,,,,0.5391868664,0.5391868664,,1,radius_only_baseline
Kepler-1126 b,Kepler-1126,False,1.73,0.21,-0.14,3.64,inferred_mass_radius,False,mass excluded: only true measured masses support composition inference,0,294,MODEL-INFERRED,False,unavailable_assumed_zero,,0.3381331549,5.505841415,1.9,False,0,,,,,0,,,,0.3381331549,0.3381331549,,1,radius_only_baseline
GJ 667 C b,GJ 667 C,False,2.25,,,5.68,msini_lower_limit,False,mass excluded: only true measured masses support composition inference,0,295,MODEL-INFERRED,False,unavailable_assumed_zero,,0.03732688734,7.748203841,1.9,False,0,,,,,0,,,,0.03732688734,0.03732688734,,1,radius_only_baseline
Kepler-367 b,Kepler-367,False,1.3,0.16,-0.16,2.24,inferred_mass_radius,False,mass excluded: only true measured masses support composition inference,0,296,MODEL-INFERRED,False,unavailable_assumed_zero,,0.7940642998,3.797433018,1.9,False,0,,,,,0,,,,0.7940642998,0.7940642998,,1,radius_only_baseline
Kepler-245 d,Kepler-245,False,3.03,0.21,-0.21,21.6,measured,True,catalogue class is an independent measured mass,0,297,MODEL-INFERRED,True,unavailable_assumed_zero,,0.001348782627,11.40877936,1.9,False,0.087,,,,,0.547,0.2586263934,0.1973708184,0.3140939505,0.001348782627,0.2586263934,0.2572776108,2,independent_mass_and_radius
Kepler-26 b,Kepler-26,False,2.78,0.11,-0.11,5.12,measured,True,catalogue class is an independent measured mass,0,298,MODEL-INFERRED,True,unavailable_assumed_zero,,0.003160133113,10.20051265,1.9,False,1,0,1,0,0,1,0.003282319195,2.487425213e-07,0.0567829673,0,0.003282319195,0.003282319195,3,independent_mass_and_radius
HD 3167 e,HD 3167,False,3.97,,,14.9,measured,True,catalogue class is an independent measured mass,0,299,MODEL-INFERRED,True,unavailable_assumed_zero,,7.138505348e-06,16.21031383,1.9,False,0.06975,,,,,0.71925,0.002139916142,5.791067794e-07,0.0304081066,7.138505348e-06,0.002139916142,0.002132777637,2,independent_mass_and_radius
Kepler-1840 b,Kepler-1840,False,2.77771129,,,8.13,inferred_mass_radius,False,mass excluded: only true measured masses support composition inference,0,300,MODEL-INFERRED,False,unavailable_assumed_zero,,0.002763316772,10.1895968,1.9,False,0,,,,,0,,,,0.002763316772,0.002763316772,,1,radius_only_baseline
Kepler-132 e,Kepler-132,False,1.18,0.16,-0.12,1.76,inferred_mass_radius,False,mass excluded: only true measured masses support composition inference,0,301,MODEL-INFERRED,False,unavailable_assumed_zero,,0.8643050446,3.348192149,1.9,False,0,,,,,0,,,,0.8643050446,0.8643050446,,1,radius_only_baseline
Kepler-1052 c,Kepler-1052,False,2.3,0.54,-0.19,5.9,inferred_mass_radius,False,mass excluded: only true measured masses support composition inference,0.032,302,MODEL-INFERRED,False,unavailable_assumed_zero,,0.03881614465,7.972783132,1.9,False,0,,,,,0,,,,0.03881614465,0.03881614465,,1,radius_only_baseline
Kepler-83 c,Kepler-83,False,2.36,0.35,-0.35,2.03,measured,True,catalogue class is an independent measured mass,0,303,MODEL-INFERRED,True,unavailable_assumed_zero,,0.0597940627,8.244216117,1.9,False,0.996,0.003012048193,0.9969879518,0.002761044177,0.0002510040161,1,0.02010140188,0.00427474998,0.07492199205,0.003012048193,0.0597940627,0.0567820145,3,independent_mass_and_radius
GJ 887 b,GJ 887,False,1.8,,,3.9,msini_lower_limit,False,mass excluded: only true measured masses support composition inference,0,304,MODEL-INFERRED,False,unavailable_assumed_zero,,0.2689414214,5.797196493,1.9,False,0,,,,,0,,,,0.2689414214,0.2689414214,,1,radius_only_baseline
Kepler-220 d,Kepler-220,False,0.98,0.06,-0.06,0.904,inferred_mass_radius,False,mass excluded: only true measured masses support composition inference,0,307,MODEL-INFERRED,False,unavailable_assumed_zero,,0.9555227893,2.630011591,1.9,False,0,,,,,0,,,,0.9555227893,0.9555227893,,1,radius_only_baseline
LHS 1478 b,LHS 1478,False,1.242,0.051,-0.049,2.33,measured,True,catalogue class is an independent measured mass,0,308,MODEL-INFERRED,True,unavailable_assumed_zero,,0.8543366063,3.578671534,1.9,False,1,0.96175,0.03825,0.49125,0.4705,1,0.4909181844,0.4532201101,0.4966338062,0.4909181844,0.96175,0.4708318156,3,independent_mass_and_radius
Kepler-1450 b,Kepler-1450,False,1.71,0.13,-0.11,3.57,inferred_mass_radius,False,mass excluded: only true measured masses support composition inference,0,309,MODEL-INFERRED,False,unavailable_assumed_zero,,0.3657767163,5.423238546,1.9,False,0,,,,,0,,,,0.3657767163,0.3657767163,,1,radius_only_baseline
Kepler-236 c,Kepler-236,False,2,0.17,-0.17,4.66,inferred_mass_radius,False,mass excluded: only true measured masses support composition inference,0,310,MODEL-INFERRED,False,unavailable_assumed_zero,,0.1462472261,6.648179832,1.9,False,0,,,,,0,,,,0.1462472261,0.1462472261,,1,radius_only_baseline
Kepler-1582 b,Kepler-1582,False,1.49,0.17,-0.14,2.83,inferred_mass_radius,False,mass excluded: only true measured masses support composition inference,0,311,MODEL-INFERRED,False,unavailable_assumed_zero,,0.6113259476,4.534254713,1.9,False,0,,,,,0,,,,0.6113259476,0.6113259476,,1,radius_only_baseline
Kepler-2000 c,Kepler-2000,False,1.57,0.06,-0.1,3.09,inferred_mass_radius,False,mass excluded: only true measured masses support composition inference,0.00025,312,MODEL-INFERRED,False,unavailable_assumed_zero,,0.5553852637,4.853257253,1.9,False,0,,,,,0,,,,0.5553852637,0.5553852637,,1,radius_only_baseline
K2-240 c,K2-240,False,1.8,0.3,-0.1,3.89,inferred_mass_radius,False,mass excluded: only true measured masses support composition inference,0,313,MODEL-INFERRED,False,unavailable_assumed_zero,,0.2429849386,5.797196493,1.9,False,0,,,,,0,,,,0.2429849386,0.2429849386,,1,radius_only_baseline
K2-286 b,K2-286,False,2.1,0.2,-0.2,5.06,inferred_mass_radius,False,mass excluded: only true measured masses support composition inference,0.0585,315,MODEL-INFERRED,False,unavailable_assumed_zero,,0.1067370934,7.08351548,1.9,False,0,,,,,0,,,,0.1067370934,0.1067370934,,1,radius_only_baseline
GJ 422 b,GJ 422,False,3.33,,,11.07,msini_lower_limit,False,mass excluded: only true measured masses support composition inference,0,316,MODEL-INFERRED,False,unavailable_assumed_zero,,0.0001750961841,12.89856117,1.9,False,0,,,,,0,,,,0.0001750961841,0.0001750961841,,1,radius_only_baseline
HD 31527 d,HD 31527,False,3.46,,,11.82,msini_lower_limit,False,mass excluded: only true measured masses support composition inference,0,317,MODEL-INFERRED,False,unavailable_assumed_zero,,9.141587385e-05,13.5569718,1.9,False,0,,,,,0,,,,9.141587385e-05,9.141587385e-05,,1,radius_only_baseline
Kepler-231 c,Kepler-231,False,1.93,0.19,-0.19,24.1,measured,True,catalogue class is an independent measured mass,0,318,MODEL-INFERRED,True,unavailable_assumed_zero,,0.1995528934,6.3472889,1.9,False,0.0535,,,,,0.50925,0.7723980153,0.7741296629,0.676220354,0.1995528934,0.7723980153,0.5728451219,2,independent_mass_and_radius
