label,mist_version,rotation_v_over_vcrit,feh,log10_age_years,initial_mass_solar,log10_luminosity_solar,log10_teff_kelvin
MODEL-INFERRED,1.2,0.4,-0.75,8.55,0.55,-1.062664526,3.642797441
MODEL-INFERRED,1.2,0.4,-0.75,8.55,0.575,-0.9760474607,3.655874422
MODEL-INFERRED,1.2,0.4,-0.75,8.55,0.6,-0.8897640728,3.669038483
MODEL-INFERRED,1.2,0.4,-0.75,8.55,0.625,-0.8072209714,3.682554697
MODEL-INFERRED,1.2,0.4,-0.75,8.55,0.65,-0.7257135852,3.695932981
MODEL-INFERRED,1.2,0.4,-0.75,8.55,0.675,-0.6539718657,3.707170088
MODEL-INFERRED,1.2,0.4,-0.75,8.55,0.7,-0.5829495501,3.71825382
MODEL-INFERRED,1.2,0.4,-0.75,8.55,0.725,-0.5118934063,3.729354408
MODEL-INFERRED,1.2,0.4,-0.75,8.55,0.75,-0.4407763961,3.740469369
MODEL-INFERRED,1.2,0.4,-0.75,8.55,0.775,-0.3695924027,3.751599214
MODEL-INFERRED,1.2,0.4,-0.75,8.55,0.8,-0.2995296263,3.762400181
MODEL-INFERRED,1.2,0.4,-0.75,8.55,0.825,-0.2386267172,3.770539286
MODEL-INFERRED,1.2,0.4,-0.75,8.55,0.85,-0.1788819041,3.778331422
MODEL-INFERRED,1.2,0.4,-0.75,8.55,0.875,-0.119077991,3.786119614
MODEL-INFERRED,1.2,0.4,-0.75,8.55,0.9,-0.05921889728,3.793903175
MODEL-INFERRED,1.2,0.4,-0.75,8.55,0.925,-0.0001963146244,3.801462649
MODEL-INFERRED,1.2,0.4,-0.75,8.55,0.95,0.0546212736,3.808055788
MODEL-INFERRED,1.2,0.4,-0.75,8.55,0.975,0.1081062809,3.814454497
MODEL-INFERRED,1.2,0.4,-0.75,8.55,1,0.1600075126,3.820699273
MODEL-INFERRED,1.2,0.4,-0.75,8.55,1.025,0.2106449174,3.826846715
MODEL-INFERRED,1.2,0.4,-0.75,8.55,1.05,0.2598356636,3.8329176
MODEL-INFERRED,1.2,0.4,-0.75,8.55,1.075,0.3078361927,3.839014582
MODEL-INFERRED,1.2,0.4,-0.75,8.55,1.1,0.3543747251,3.845181545
MODEL-INFERRED,1.2,0.4,-0.75,8.55,1.125,0.3993553952,3.851707295
MODEL-INFERRED,1.2,0.4,-0.75,8.55,1.15,0.4434022274,3.858457876
MODEL-INFERRED,1.2,0.4,-0.75,8.55,1.175,0.4874490597,3.865208457
MODEL-INFERRED,1.2,0.4,-0.75,8.55,1.2,0.5296178748,3.872672025
MODEL-INFERRED,1.2,0.4,-0.75,8.55,1.225,0.5706636724,3.880850613
MODEL-INFERRED,1.2,0.4,-0.75,8.55,1.25,0.6103821688,3.88952703
MODEL-INFERRED,1.2,0.4,-0.75,8.55,1.275,0.6502054736,3.898230821
MODEL-INFERRED,1.2,0.4,-0.75,8.55,1.3,0.6886605816,3.906788008
MODEL-INFERRED,1.2,0.4,-0.75,8.55,1.325,0.7260132031,3.915059848
MODEL-INFERRED,1.2,0.4,-0.75,8.55,1.35,0.7627771159,3.923067883
MODEL-INFERRED,1.2,0.4,-0.75,8.55,1.375,0.7983736453,3.930683312
MODEL-INFERRED,1.2,0.4,-0.75,8.55,1.4,0.8334008534,3.938042196
MODEL-INFERRED,1.2,0.4,-0.75,8.55,1.425,0.8673019534,3.944946401
MODEL-INFERRED,1.2,0.4,-0.75,8.55,1.45,0.9004931685,3.951513589
MODEL-INFERRED,1.2,0.4,-0.75,8.55,1.475,0.9326612483,3.957627379
MODEL-INFERRED,1.2,0.4,-0.75,8.55,1.5,0.9640527663,3.963333793
MODEL-INFERRED,1.2,0.4,-0.75,8.6,0.5,-1.239112455,3.61950303
MODEL-INFERRED,1.2,0.4,-0.75,8.6,0.525,-1.150753049,3.630985638
MODEL-INFERRED,1.2,0.4,-0.75,8.6,0.55,-1.062117813,3.642752342
MODEL-INFERRED,1.2,0.4,-0.75,8.6,0.575,-0.9754707085,3.655858413
MODEL-INFERRED,1.2,0.4,-0.75,8.6,0.6,-0.8890903896,3.669028982
MODEL-INFERRED,1.2,0.4,-0.75,8.6,0.625,-0.8064739231,3.682547098
MODEL-INFERRED,1.2,0.4,-0.75,8.6,0.65,-0.7244432379,3.696037848
MODEL-INFERRED,1.2,0.4,-0.75,8.6,0.675,-0.6530463356,3.707200935
MODEL-INFERRED,1.2,0.4,-0.75,8.6,0.7,-0.5819851725,3.718301336
MODEL-INFERRED,1.2,0.4,-0.75,8.6,0.725,-0.5108634965,3.729416195
MODEL-INFERRED,1.2,0.4,-0.75,8.6,0.75,-0.4396768681,3.740545177
MODEL-INFERRED,1.2,0.4,-0.75,8.6,0.775,-0.368409741,3.751692128
MODEL-INFERRED,1.2,0.4,-0.75,8.6,0.8,-0.2979057153,3.762603079
MODEL-INFERRED,1.2,0.4,-0.75,8.6,0.825,-0.2372829697,3.770645585
MODEL-INFERRED,1.2,0.4,-0.75,8.6,0.85,-0.1774525348,3.778438156
MODEL-INFERRED,1.2,0.4,-0.75,8.6,0.875,-0.1175728789,3.786225683
MODEL-INFERRED,1.2,0.4,-0.75,8.6,0.9,-0.05759879394,3.794010653
MODEL-INFERRED,1.2,0.4,-0.75,8.6,0.925,0.001545268375,3.801572263
MODEL-INFERRED,1.2,0.4,-0.75,8.6,0.95,0.05653593974,3.808171826
MODEL-INFERRED,1.2,0.4,-0.75,8.6,0.975,0.1101643551,3.814575329
MODEL-INFERRED,1.2,0.4,-0.75,8.6,1,0.1623573087,3.82083342
MODEL-INFERRED,1.2,0.4,-0.75,8.6,1.025,0.2130286388,3.826973192
MODEL-INFERRED,1.2,0.4,-0.75,8.6,1.05,0.2623856633,3.833047348
MODEL-INFERRED,1.2,0.4,-0.75,8.6,1.075,0.3105437638,3.839154944
MODEL-INFERRED,1.2,0.4,-0.75,8.6,1.1,0.357259719,3.845343981
MODEL-INFERRED,1.2,0.4,-0.75,8.6,1.125,0.4027422897,3.85182225
MODEL-INFERRED,1.2,0.4,-0.75,8.6,1.15,0.4467455839,3.858658675
MODEL-INFERRED,1.2,0.4,-0.75,8.6,1.175,0.4907488781,3.8654951
MODEL-INFERRED,1.2,0.4,-0.75,8.6,1.2,0.5334055492,3.872911538
MODEL-INFERRED,1.2,0.4,-0.75,8.6,1.225,0.5744362756,3.881201187
MODEL-INFERRED,1.2,0.4,-0.75,8.6,1.25,0.6145362506,3.88987768
MODEL-INFERRED,1.2,0.4,-0.75,8.6,1.275,0.6546393819,3.898618984
MODEL-INFERRED,1.2,0.4,-0.75,8.6,1.3,0.6932745253,3.907165041
MODEL-INFERRED,1.2,0.4,-0.75,8.6,1.325,0.7310339465,3.915480343
MODEL-INFERRED,1.2,0.4,-0.75,8.6,1.35,0.7679649909,3.923472889
MODEL-INFERRED,1.2,0.4,-0.75,8.6,1.375,0.8038673978,3.931094214
MODEL-INFERRED,1.2,0.4,-0.75,8.6,1.4,0.8389103773,3.938343139
MODEL-INFERRED,1.2,0.4,-0.75,8.6,1.425,0.8732106142,3.945237877
MODEL-INFERRED,1.2,0.4,-0.75,8.6,1.45,0.9067483316,3.951778824
MODEL-INFERRED,1.2,0.4,-0.75,8.6,1.475,0.9391612071,3.957812809
MODEL-INFERRED,1.2,0.4,-0.75,8.6,1.5,0.9708403268,3.963436021
MODEL-INFERRED,1.2,0.4,-0.75,8.65,0.5,-1.238804228,3.619382766
MODEL-INFERRED,1.2,0.4,-0.75,8.65,0.525,-1.150308964,3.630959724
MODEL-INFERRED,1.2,0.4,-0.75,8.65,0.55,-1.06153331,3.642723752
MODEL-INFERRED,1.2,0.4,-0.75,8.65,0.575,-0.9748336161,3.655849171
MODEL-INFERRED,1.2,0.4,-0.75,8.65,0.6,-0.888286108,3.669010259
MODEL-INFERRED,1.2,0.4,-0.75,8.65,0.625,-0.8056882871,3.682540789
MODEL-INFERRED,1.2,0.4,-0.75,8.65,0.65,-0.7236007593,3.696046909
MODEL-INFERRED,1.2,0.4,-0.75,8.65,0.675,-0.6520746749,3.707247678
MODEL-INFERRED,1.2,0.4,-0.75,8.65,0.7,-0.5809536941,3.718361799
MODEL-INFERRED,1.2,0.4,-0.75,8.65,0.725,-0.5097645972,3.729489657
MODEL-INFERRED,1.2,0.4,-0.75,8.65,0.75,-0.4384757104,3.740641005
MODEL-INFERRED,1.2,0.4,-0.75,8.65,0.775,-0.367109438,3.7518009
MODEL-INFERRED,1.2,0.4,-0.75,8.65,0.8,-0.2961781325,3.762818527
MODEL-INFERRED,1.2,0.4,-0.75,8.65,0.825,-0.2358347971,3.770761703
MODEL-INFERRED,1.2,0.4,-0.75,8.65,0.85,-0.1759255581,3.778554012
MODEL-INFERRED,1.2,0.4,-0.75,8.65,0.875,-0.115920348,3.786345162
MODEL-INFERRED,1.2,0.4,-0.75,8.65,0.9,-0.05580600225,3.794133568
MODEL-INFERRED,1.2,0.4,-0.75,8.65,0.925,0.003518633362,3.801700266
MODEL-INFERRED,1.2,0.4,-0.75,8.65,0.95,0.05870316096,3.808307009
MODEL-INFERRED,1.2,0.4,-0.75,8.65,0.975,0.1125215434,3.814716142
MODEL-INFERRED,1.2,0.4,-0.75,8.65,1,0.1647174204,3.820964379
MODEL-INFERRED,1.2,0.4,-0.75,8.65,1.025,0.2156268414,3.827110348
MODEL-INFERRED,1.2,0.4,-0.75,8.65,1.05,0.2652453782,3.833196142
MODEL-INFERRED,1.2,0.4,-0.75,8.65,1.075,0.3136249502,3.839310757
MODEL-INFERRED,1.2,0.4,-0.75,8.65,1.1,0.3605591928,3.845523287
MODEL-INFERRED,1.2,0.4,-0.75,8.65,1.125,0.4060334985,3.852086625
MODEL-INFERRED,1.2,0.4,-0.75,8.65,1.15,0.4508208479,3.85882751
MODEL-INFERRED,1.2,0.4,-0.75,8.65,1.175,0.4949383286,3.86575659
MODEL-INFERRED,1.2,0.4,-0.75,8.65,1.2,0.5375615522,3.87328895
MODEL-INFERRED,1.2,0.4,-0.75,8.65,1.225,0.5789467543,3.881543104
MODEL-INFERRED,1.2,0.4,-0.75,8.65,1.25,0.6192874538,3.890278695
MODEL-INFERRED,1.2,0.4,-0.75,8.65,1.275,0.6595439291,3.899023286
MODEL-INFERRED,1.2,0.4,-0.75,8.65,1.3,0.698557552,3.907602118
MODEL-INFERRED,1.2,0.4,-0.75,8.65,1.325,0.7366889361,3.915935041
MODEL-INFERRED,1.2,0.4,-0.75,8.65,1.35,0.7738508931,3.923907877
MODEL-INFERRED,1.2,0.4,-0.75,8.65,1.375,0.8102146413,3.93154112
MODEL-INFERRED,1.2,0.4,-0.75,8.65,1.4,0.8454722456,3.938731783
MODEL-INFERRED,1.2,0.4,-0.75,8.65,1.425,0.880067435,3.945561903
MODEL-INFERRED,1.2,0.4,-0.75,8.65,1.45,0.9137647312,3.951995929
MODEL-INFERRED,1.2,0.4,-0.75,8.65,1.475,0.9463935502,3.957885396
MODEL-INFERRED,1.2,0.4,-0.75,8.65,1.5,0.9783099585,3.963394056
MODEL-INFERRED,1.2,0.4,-0.75,8.7,0.5,-1.238508753,3.619241572
MODEL-INFERRED,1.2,0.4,-0.75,8.7,0.525,-1.14981883,3.630946277
MODEL-INFERRED,1.2,0.4,-0.75,8.7,0.55,-1.061020339,3.642769861
MODEL-INFERRED,1.2,0.4,-0.75,8.7,0.575,-0.9742204121,3.655821961
MODEL-INFERRED,1.2,0.4,-0.75,8.7,0.6,-0.8873150333,3.668964039
MODEL-INFERRED,1.2,0.4,-0.75,8.7,0.625,-0.804788945,3.682560203
MODEL-INFERRED,1.2,0.4,-0.75,8.7,0.65,-0.7229702962,3.696015308
MODEL-INFERRED,1.2,0.4,-0.75,8.7,0.675,-0.6510468609,3.707306204
MODEL-INFERRED,1.2,0.4,-0.75,8.7,0.7,-0.5798463688,3.71843526
MODEL-INFERRED,1.2,0.4,-0.75,8.7,0.725,-0.5085400141,3.72959091
MODEL-INFERRED,1.2,0.4,-0.75,8.7,0.75,-0.4371613269,3.740754282
MODEL-INFERRED,1.2,0.4,-0.75,8.7,0.775,-0.3657032536,3.751923468
MODEL-INFERRED,1.2,0.4,-0.75,8.7,0.8,-0.2952943929,3.762778068
MODEL-INFERRED,1.2,0.4,-0.75,8.7,0.825,-0.2342728144,3.770888677
MODEL-INFERRED,1.2,0.4,-0.75,8.7,0.85,-0.1742324435,3.778687358
MODEL-INFERRED,1.2,0.4,-0.75,8.7,0.875,-0.1140727903,3.786482961
MODEL-INFERRED,1.2,0.4,-0.75,8.7,0.9,-0.05378191719,3.794276276
MODEL-INFERRED,1.2,0.4,-0.75,8.7,0.925,0.005717432189,3.801845299
MODEL-INFERRED,1.2,0.4,-0.75,8.7,0.95,0.06108515686,3.808456362
MODEL-INFERRED,1.2,0.4,-0.75,8.7,0.975,0.1150430338,3.814865125
MODEL-INFERRED,1.2,0.4,-0.75,8.7,1,0.1676000458,3.821130241
MODEL-INFERRED,1.2,0.4,-0.75,8.7,1.025,0.2186367369,3.827272661
MODEL-INFERRED,1.2,0.4,-0.75,8.7,1.05,0.2684560984,3.833365585
MODEL-INFERRED,1.2,0.4,-0.75,8.7,1.075,0.3169921117,3.839501735
MODEL-INFERRED,1.2,0.4,-0.75,8.7,1.1,0.3642203666,3.845746835
MODEL-INFERRED,1.2,0.4,-0.75,8.7,1.125,0.4101305527,3.852298506
MODEL-INFERRED,1.2,0.4,-0.75,8.7,1.15,0.4549101442,3.859135886
MODEL-INFERRED,1.2,0.4,-0.75,8.7,1.175,0.4994139899,3.866085757
MODEL-INFERRED,1.2,0.4,-0.75,8.7,1.2,0.5423948961,3.873691946
MODEL-INFERRED,1.2,0.4,-0.75,8.7,1.225,0.5840806014,3.881940982
MODEL-INFERRED,1.2,0.4,-0.75,8.7,1.25,0.6246130042,3.890710797
MODEL-INFERRED,1.2,0.4,-0.75,8.7,1.275,0.6652779148,3.899492345
MODEL-INFERRED,1.2,0.4,-0.75,8.7,1.3,0.7048247254,3.908141032
MODEL-INFERRED,1.2,0.4,-0.75,8.7,1.325,0.7430954204,3.916438981
MODEL-INFERRED,1.2,0.4,-0.75,8.7,1.35,0.7806030914,3.924381874
MODEL-INFERRED,1.2,0.4,-0.75,8.7,1.375,0.8171603294,3.931934194
MODEL-INFERRED,1.2,0.4,-0.75,8.7,1.4,0.8529023193,3.939121358
MODEL-INFERRED,1.2,0.4,-0.75,8.7,1.425,0.8878474891,3.945871585
MODEL-INFERRED,1.2,0.4,-0.75,8.7,1.45,0.9217419084,3.952141775
MODEL-INFERRED,1.2,0.4,-0.75,8.7,1.475,0.954660689,3.957882235
MODEL-INFERRED,1.2,0.4,-0.75,8.7,1.5,0.9868585524,3.963232378
MODEL-INFERRED,1.2,0.4,-0.75,8.75,0.5,-1.237907683,3.619361093
MODEL-INFERRED,1.2,0.4,-0.75,8.75,0.525,-1.149289359,3.630939276
MODEL-INFERRED,1.2,0.4,-0.75,8.75,0.55,-1.060533333,3.6427398
MODEL-INFERRED,1.2,0.4,-0.75,8.75,0.575,-0.9735080439,3.655811146
MODEL-INFERRED,1.2,0.4,-0.75,8.75,0.6,-0.8865667918,3.668986384
MODEL-INFERRED,1.2,0.4,-0.75,8.75,0.625,-0.8038057151,3.68260103
MODEL-INFERRED,1.2,0.4,-0.75,8.75,0.65,-0.7221176433,3.696034614
MODEL-INFERRED,1.2,0.4,-0.75,8.75,0.675,-0.6499276576,3.707381163
MODEL-INFERRED,1.2,0.4,-0.75,8.75,0.7,-0.578600174,3.718541934
MODEL-INFERRED,1.2,0.4,-0.75,8.75,0.725,-0.5072085268,3.729709139
MODEL-INFERRED,1.2,0.4,-0.75,8.75,0.75,-0.4357402884,3.740881759
MODEL-INFERRED,1.2,0.4,-0.75,8.75,0.775,-0.3642305415,3.752055104
MODEL-INFERRED,1.2,0.4,-0.75,8.75,0.8,-0.2936218315,3.762938931
MODEL-INFERRED,1.2,0.4,-0.75,8.75,0.825,-0.2325335501,3.771037023
MODEL-INFERRED,1.2,0.4,-0.75,8.75,0.85,-0.1723308713,3.778840379
MODEL-INFERRED,1.2,0.4,-0.75,8.75,0.875,-0.1119998393,3.786641975
MODEL-INFERRED,1.2,0.4,-0.75,8.75,0.9,-0.05152424423,3.794438421
MODEL-INFERRED,1.2,0.4,-0.75,8.75,0.925,0.00817060025,3.802009676
MODEL-INFERRED,1.2,0.4,-0.75,8.75,0.95,0.06374247518,3.808624578
MODEL-INFERRED,1.2,0.4,-0.75,8.75,0.975,0.1179173675,3.815036109
MODEL-INFERRED,1.2,0.4,-0.75,8.75,1,0.1706110758,3.821299542
MODEL-INFERRED,1.2,0.4,-0.75,8.75,1.025,0.2219778094,3.827454999
MODEL-INFERRED,1.2,0.4,-0.75,8.75,1.05,0.272055244,3.833558082
MODEL-INFERRED,1.2,0.4,-0.75,8.75,1.075,0.3209228292,3.839710676
MODEL-INFERRED,1.2,0.4,-0.75,8.75,1.1,0.3684600186,3.845975433
MODEL-INFERRED,1.2,0.4,-0.75,8.75,1.125,0.4145093537,3.852592566
MODEL-INFERRED,1.2,0.4,-0.75,8.75,1.15,0.4599833421,3.859324599
MODEL-INFERRED,1.2,0.4,-0.75,8.75,1.175,0.5045859062,3.866417697
MODEL-INFERRED,1.2,0.4,-0.75,8.75,1.2,0.5478449857,3.874088505
MODEL-INFERRED,1.2,0.4,-0.75,8.75,1.225,0.589819601,3.882441468
MODEL-INFERRED,1.2,0.4,-0.75,8.75,1.25,0.6308480909,3.891224971
MODEL-INFERRED,1.2,0.4,-0.75,8.75,1.275,0.6719191082,3.900029591
MODEL-INFERRED,1.2,0.4,-0.75,8.75,1.3,0.7116907459,3.908669722
MODEL-INFERRED,1.2,0.4,-0.75,8.75,1.325,0.7504321792,3.916972283
MODEL-INFERRED,1.2,0.4,-0.75,8.75,1.35,0.7882600829,3.924873971
MODEL-INFERRED,1.2,0.4,-0.75,8.75,1.375,0.82525059,3.932376287
MODEL-INFERRED,1.2,0.4,-0.75,8.75,1.4,0.8613169517,3.939461826
MODEL-INFERRED,1.2,0.4,-0.75,8.75,1.425,0.8965888213,3.94608537
MODEL-INFERRED,1.2,0.4,-0.75,8.75,1.45,0.9308026259,3.952177694
MODEL-INFERRED,1.2,0.4,-0.75,8.75,1.475,0.9641113245,3.957772438
MODEL-INFERRED,1.2,0.4,-0.75,8.75,1.5,0.9966931193,3.962948565
MODEL-INFERRED,1.2,0.4,-0.75,8.8,0.5,-1.2373924,3.619398168
MODEL-INFERRED,1.2,0.4,-0.75,8.8,0.525,-1.148762648,3.630919507
MODEL-INFERRED,1.2,0.4,-0.75,8.8,0.55,-1.059866539,3.642750135
MODEL-INFERRED,1.2,0.4,-0.75,8.8,0.575,-0.9726452987,3.655831552
MODEL-INFERRED,1.2,0.4,-0.75,8.8,0.6,-0.8857283874,3.669037628
MODEL-INFERRED,1.2,0.4,-0.75,8.8,0.625,-0.80274466,3.68265996
MODEL-INFERRED,1.2,0.4,-0.75,8.8,0.65,-0.7209365825,3.696124172
MODEL-INFERRED,1.2,0.4,-0.75,8.8,0.675,-0.648656788,3.707494064
MODEL-INFERRED,1.2,0.4,-0.75,8.8,0.7,-0.5772565638,3.718665202
MODEL-INFERRED,1.2,0.4,-0.75,8.8,0.725,-0.5057742745,3.729841434
MODEL-INFERRED,1.2,0.4,-0.75,8.8,0.75,-0.4342381203,3.741021971
MODEL-INFERRED,1.2,0.4,-0.75,8.8,0.775,-0.3625941496,3.752205928
MODEL-INFERRED,1.2,0.4,-0.75,8.8,0.8,-0.291112196,3.763310035
MODEL-INFERRED,1.2,0.4,-0.75,8.8,0.825,-0.230583,3.771206569
MODEL-INFERRED,1.2,0.4,-0.75,8.8,0.85,-0.1702084101,3.779016275
MODEL-INFERRED,1.2,0.4,-0.75,8.8,0.875,-0.1096959498,3.786821402
MODEL-INFERRED,1.2,0.4,-0.75,8.8,0.9,-0.04900544943,3.794621558
MODEL-INFERRED,1.2,0.4,-0.75,8.8,0.925,0.0108973264,3.80219043
MODEL-INFERRED,1.2,0.4,-0.75,8.8,0.95,0.06673350188,3.808814925
MODEL-INFERRED,1.2,0.4,-0.75,8.8,0.975,0.1210857937,3.815224566
MODEL-INFERRED,1.2,0.4,-0.75,8.8,1,0.1741999024,3.821505792
MODEL-INFERRED,1.2,0.4,-0.75,8.8,1.025,0.2258037606,3.827663728
MODEL-INFERRED,1.2,0.4,-0.75,8.8,1.05,0.2761374448,3.833779103
MODEL-INFERRED,1.2,0.4,-0.75,8.8,1.075,0.3251757104,3.839953302
MODEL-INFERRED,1.2,0.4,-0.75,8.8,1.1,0.3731322261,3.846272302
MODEL-INFERRED,1.2,0.4,-0.75,8.8,1.125,0.419781164,3.852882843
MODEL-INFERRED,1.2,0.4,-0.75,8.8,1.15,0.4654431828,3.859707198
MODEL-INFERRED,1.2,0.4,-0.75,8.8,1.175,0.5104131061,3.866814298
MODEL-INFERRED,1.2,0.4,-0.75,8.8,1.2,0.5539854346,3.874512319
MODEL-INFERRED,1.2,0.4,-0.75,8.8,1.225,0.5963785511,3.882983302
MODEL-INFERRED,1.2,0.4,-0.75,8.8,1.25,0.6377672811,3.891751564
MODEL-INFERRED,1.2,0.4,-0.75,8.8,1.275,0.6791843213,3.900561227
MODEL-INFERRED,1.2,0.4,-0.75,8.8,1.3,0.7194881991,3.909209422
MODEL-INFERRED,1.2,0.4,-0.75,8.8,1.325,0.7586889533,3.917490301
MODEL-INFERRED,1.2,0.4,-0.75,8.8,1.35,0.7970682174,3.925363869
MODEL-INFERRED,1.2,0.4,-0.75,8.8,1.375,0.8344949775,3.932802037
MODEL-INFERRED,1.2,0.4,-0.75,8.8,1.4,0.8708770652,3.939699879
MODEL-INFERRED,1.2,0.4,-0.75,8.8,1.425,0.9063901763,3.946119051
MODEL-INFERRED,1.2,0.4,-0.75,8.8,1.45,0.9410572645,3.952059403
MODEL-INFERRED,1.2,0.4,-0.75,8.8,1.475,0.9748570317,3.95747419
MODEL-INFERRED,1.2,0.4,-0.75,8.8,1.5,1.008051869,3.962519314
MODEL-INFERRED,1.2,0.4,-0.75,8.85,0.5,-1.236864311,3.619398588
MODEL-INFERRED,1.2,0.4,-0.75,8.85,0.525,-1.148147064,3.630909598
MODEL-INFERRED,1.2,0.4,-0.75,8.85,0.55,-1.059010455,3.642777967
MODEL-INFERRED,1.2,0.4,-0.75,8.85,0.575,-0.9716542819,3.65587456
MODEL-INFERRED,1.2,0.4,-0.75,8.85,0.6,-0.8847157739,3.669105592
MODEL-INFERRED,1.2,0.4,-0.75,8.85,0.625,-0.8015883635,3.682737124
MODEL-INFERRED,1.2,0.4,-0.75,8.85,0.65,-0.7190257966,3.696376832
MODEL-INFERRED,1.2,0.4,-0.75,8.85,0.675,-0.6472981325,3.707622787
MODEL-INFERRED,1.2,0.4,-0.75,8.85,0.7,-0.5758016346,3.718803625
MODEL-INFERRED,1.2,0.4,-0.75,8.85,0.725,-0.5042416492,3.729991421
MODEL-INFERRED,1.2,0.4,-0.75,8.85,0.75,-0.432574359,3.741182705
MODEL-INFERRED,1.2,0.4,-0.75,8.85,0.775,-0.3607810959,3.75237831
MODEL-INFERRED,1.2,0.4,-0.75,8.85,0.8,-0.28977887,3.763305471
MODEL-INFERRED,1.2,0.4,-0.75,8.85,0.825,-0.2284103865,3.77139912
MODEL-INFERRED,1.2,0.4,-0.75,8.85,0.85,-0.1678641679,3.779213172
MODEL-INFERRED,1.2,0.4,-0.75,8.85,0.875,-0.1071251997,3.787022996
MODEL-INFERRED,1.2,0.4,-0.75,8.85,0.9,-0.04618455094,3.794829183
MODEL-INFERRED,1.2,0.4,-0.75,8.85,0.925,0.01401000194,3.802406143
MODEL-INFERRED,1.2,0.4,-0.75,8.85,0.95,0.07007124775,3.809027519
MODEL-INFERRED,1.2,0.4,-0.75,8.85,0.975,0.1247539046,3.815445458
MODEL-INFERRED,1.2,0.4,-0.75,8.85,1,0.1780165811,3.821720335
MODEL-INFERRED,1.2,0.4,-0.75,8.85,1.025,0.2300211594,3.827893622
MODEL-INFERRED,1.2,0.4,-0.75,8.85,1.05,0.2807473909,3.834029661
MODEL-INFERRED,1.2,0.4,-0.75,8.85,1.075,0.3301992108,3.840222987
MODEL-INFERRED,1.2,0.4,-0.75,8.85,1.1,0.3785529683,3.84657879
MODEL-INFERRED,1.2,0.4,-0.75,8.85,1.125,0.425358524,3.85325806
MODEL-INFERRED,1.2,0.4,-0.75,8.85,1.15,0.4717618441,3.860032536
MODEL-INFERRED,1.2,0.4,-0.75,8.85,1.175,0.5169513814,3.867293239
MODEL-INFERRED,1.2,0.4,-0.75,8.85,1.2,0.5609193807,3.875063287
MODEL-INFERRED,1.2,0.4,-0.75,8.85,1.225,0.6039072955,3.883513038
MODEL-INFERRED,1.2,0.4,-0.75,8.85,1.25,0.6456861681,3.892335558
MODEL-INFERRED,1.2,0.4,-0.75,8.85,1.275,0.6876475306,3.901170776
MODEL-INFERRED,1.2,0.4,-0.75,8.85,1.3,0.7284290696,3.909786435
MODEL-INFERRED,1.2,0.4,-0.75,8.85,1.325,0.7681251938,3.918016812
MODEL-INFERRED,1.2,0.4,-0.75,8.85,1.35,0.8069936819,3.92581215
MODEL-INFERRED,1.2,0.4,-0.75,8.85,1.375,0.8447335683,3.933063401
MODEL-INFERRED,1.2,0.4,-0.75,8.85,1.4,0.8816925793,3.939820857
MODEL-INFERRED,1.2,0.4,-0.75,8.85,1.425,0.9176511829,3.946022249
MODEL-INFERRED,1.2,0.4,-0.75,8.85,1.45,0.9528306212,3.95176861
MODEL-INFERRED,1.2,0.4,-0.75,8.85,1.475,0.9871519186,3.956932813
MODEL-INFERRED,1.2,0.4,-0.75,8.85,1.5,1.021107064,3.96181527
MODEL-INFERRED,1.2,0.4,-0.75,8.9,0.5,-1.236308166,3.619364766
MODEL-INFERRED,1.2,0.4,-0.75,8.9,0.525,-1.14738616,3.630929057
MODEL-INFERRED,1.2,0.4,-0.75,8.9,0.55,-1.057951242,3.642792022
MODEL-INFERRED,1.2,0.4,-0.75,8.9,0.575,-0.9706099082,3.655924773
MODEL-INFERRED,1.2,0.4,-0.75,8.9,0.6,-0.8834859592,3.669172523
MODEL-INFERRED,1.2,0.4,-0.75,8.9,0.625,-0.8003070043,3.682840737
MODEL-INFERRED,1.2,0.4,-0.75,8.9,0.65,-0.717440477,3.696559234
MODEL-INFERRED,1.2,0.4,-0.75,8.9,0.675,-0.6458254074,3.707768722
MODEL-INFERRED,1.2,0.4,-0.75,8.9,0.7,-0.5742355687,3.718963524
MODEL-INFERRED,1.2,0.4,-0.75,8.9,0.725,-0.5025539224,3.730161721
MODEL-INFERRED,1.2,0.4,-0.75,8.9,0.75,-0.4307425177,3.74136456
MODEL-INFERRED,1.2,0.4,-0.75,8.9,0.775,-0.3587656011,3.752576653
MODEL-INFERRED,1.2,0.4,-0.75,8.9,0.8,-0.287708443,3.763474071
MODEL-INFERRED,1.2,0.4,-0.75,8.9,0.825,-0.2260275857,3.771613761
MODEL-INFERRED,1.2,0.4,-0.75,8.9,0.85,-0.1652335119,3.77943511
MODEL-INFERRED,1.2,0.4,-0.75,8.9,0.875,-0.1042312175,3.787254614
MODEL-INFERRED,1.2,0.4,-0.75,8.9,0.9,-0.04300993117,3.795063602
MODEL-INFERRED,1.2,0.4,-0.75,8.9,0.925,0.01746782931,3.802641149
MODEL-INFERRED,1.2,0.4,-0.75,8.9,0.95,0.07382358816,3.809266324
MODEL-INFERRED,1.2,0.4,-0.75,8.9,0.975,0.1288332587,3.815690521
MODEL-INFERRED,1.2,0.4,-0.75,8.9,1,0.182532453,3.821979735
MODEL-INFERRED,1.2,0.4,-0.75,8.9,1.025,0.2348836302,3.828156882
MODEL-INFERRED,1.2,0.4,-0.75,8.9,1.05,0.2859739367,3.834315108
