pl_name,hostname,is_control,st_age_gyr,st_mass_solar,st_feh,st_log_luminosity_solar,pl_orbsmax_au,label,status,reason,draws_requested,draws_supported,supported_fraction,age_precision_status,model_agreement,boundary_sensitivity,classification_robustness,kopparapu_conservative__p_current_hz,kopparapu_conservative__tau_hz_gyr_p16,kopparapu_conservative__tau_hz_gyr_p50,kopparapu_conservative__tau_hz_gyr_p84,kopparapu_conservative__f_chz_p16,kopparapu_conservative__f_chz_p50,kopparapu_conservative__f_chz_p84,kopparapu_moist_greenhouse__p_current_hz,kopparapu_moist_greenhouse__tau_hz_gyr_p16,kopparapu_moist_greenhouse__tau_hz_gyr_p50,kopparapu_moist_greenhouse__tau_hz_gyr_p84,kopparapu_moist_greenhouse__f_chz_p16,kopparapu_moist_greenhouse__f_chz_p50,kopparapu_moist_greenhouse__f_chz_p84,kopparapu_optimistic_empirical__p_current_hz,kopparapu_optimistic_empirical__tau_hz_gyr_p16,kopparapu_optimistic_empirical__tau_hz_gyr_p50,kopparapu_optimistic_empirical__tau_hz_gyr_p84,kopparapu_optimistic_empirical__f_chz_p16,kopparapu_optimistic_empirical__f_chz_p50,kopparapu_optimistic_empirical__f_chz_p84,history_start_gyr,history_steps,luminosity_anchor_max_abs_dex
OGLE-2015-BLG-0051L b,OGLE-2015-BLG-0051L,False,,0.1,,,0.73,MODEL-INFERRED,undetermined,missing_required_measurement_or_uncertainty,256,0,0,missing,,,undetermined,,,,,,,,,,,,,,,,,,,,,,,,
OGLE-2018-BLG-0740L b,OGLE-2018-BLG-0740L,False,,1,-0.24,,5,MODEL-INFERRED,undetermined,missing_required_measurement_or_uncertainty,256,0,0,missing,,,undetermined,,,,,,,,,,,,,,,,,,,,,,,,
OGLE-2017-BLG-1099L b,OGLE-2017-BLG-1099L,False,,0.45,,,2.73,MODEL-INFERRED,undetermined,missing_required_measurement_or_uncertainty,256,0,0,missing,,,undetermined,,,,,,,,,,,,,,,,,,,,,,,,
KMT-2021-BLG-0748L b,KMT-2021-BLG-0748L,False,,0.36,,,2.43,MODEL-INFERRED,undetermined,missing_required_measurement_or_uncertainty,256,0,0,missing,,,undetermined,,,,,,,,,,,,,,,,,,,,,,,,
TOI-2267 d,TOI-2267 B,False,1,0.0989,0.164,-2.95861,0.0145,MODEL-INFERRED,undetermined,missing_required_measurement_or_uncertainty,256,0,0,missing,,,undetermined,,,,,,,,,,,,,,,,,,,,,,,,
Kepler-1719 b,Kepler-1719,False,6.61,1.08,0.04,0.52557,0.06868,MODEL-INFERRED,inferred,,256,128,0.5,supported,1,0,robustly_outside_across_prescriptions,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,72,1.110223025e-16
Kepler-1254 c,Kepler-1254,False,5.62,0.78,-0.1,-0.57202,0.0422,MODEL-INFERRED,undetermined,missing_required_measurement_or_uncertainty,256,0,0,missing,,,undetermined,,,,,,,,,,,,,,,,,,,,,,,,
Kepler-639 b,Kepler-639,False,4.37,1.14,0.23,0.48255,0.09358,MODEL-INFERRED,inferred,,256,216,0.84375,supported,1,0,robustly_outside_across_prescriptions,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,72,5.551115123e-17
KMT-2016-BLG-0212L b,KMT-2016-BLG-0212L,False,,0.48,,,2.2,MODEL-INFERRED,undetermined,missing_required_measurement_or_uncertainty,256,0,0,missing,,,undetermined,,,,,,,,,,,,,,,,,,,,,,,,
KMT-2019-BLG-1552L b,KMT-2019-BLG-1552L,False,,0.79,,,2.6,MODEL-INFERRED,undetermined,missing_required_measurement_or_uncertainty,256,0,0,missing,,,undetermined,,,,,,,,,,,,,,,,,,,,,,,,
KMT-2024-BLG-0349L b,KMT-2024-BLG-0349L,False,,0.68,,,6.46,MODEL-INFERRED,undetermined,missing_required_measurement_or_uncertainty,256,0,0,missing,,,undetermined,,,,,,,,,,,,,,,,,,,,,,,,
Kepler-208 d,Kepler-208,False,4.68,1.082,-0.0423,0.30912,0.103,MODEL-INFERRED,undetermined,missing_required_measurement_or_uncertainty,256,0,0,missing,,,undetermined,,,,,,,,,,,,,,,,,,,,,,,,
Kepler-171 b,Kepler-171,False,2.4,0.978,0.17,-0.07917,0.05,MODEL-INFERRED,undetermined,missing_required_measurement_or_uncertainty,256,0,0,missing,,,undetermined,,,,,,,,,,,,,,,,,,,,,,,,
Kepler-1525 b,Kepler-1525,False,2.82,1.07,0.27,-0.0112,0.03557,MODEL-INFERRED,inferred,,256,247,0.96484375,supported,1,0,robustly_outside_across_prescriptions,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,72,1.387778781e-17
Kepler-1645 b,Kepler-1645,False,4.17,1.02,0.04,0.33586,0.1285,MODEL-INFERRED,undetermined,missing_required_measurement_or_uncertainty,256,0,0,missing,,,undetermined,,,,,,,,,,,,,,,,,,,,,,,,
KMT-2018-BLG-1990L b,KMT-2018-BLG-1990L,False,,0.094,,,0.763,MODEL-INFERRED,undetermined,missing_required_measurement_or_uncertainty,256,0,0,missing,,,undetermined,,,,,,,,,,,,,,,,,,,,,,,,
KMT-2018-BLG-0247L b,KMT-2018-BLG-0247L,False,,0.29,,,2.46,MODEL-INFERRED,undetermined,missing_required_measurement_or_uncertainty,256,0,0,missing,,,undetermined,,,,,,,,,,,,,,,,,,,,,,,,
Kepler-30 d,Kepler-30,False,2,0.99,0.18,-0.23658,0.5,MODEL-INFERRED,undetermined,missing_required_measurement_or_uncertainty,256,0,0,missing,,,undetermined,,,,,,,,,,,,,,,,,,,,,,,,
PSR B1257+12 d,PSR B1257+12,False,3,1.4,,,0.46,MODEL-INFERRED,undetermined,missing_required_measurement_or_uncertainty,256,0,0,missing,,,undetermined,,,,,,,,,,,,,,,,,,,,,,,,
OGLE-2016-BLG-0263L b,OGLE-2016-BLG-0263L,False,,0.13,,,5.4,MODEL-INFERRED,undetermined,missing_required_measurement_or_uncertainty,256,0,0,missing,,,undetermined,,,,,,,,,,,,,,,,,,,,,,,,
OGLE-2012-BLG-0026L c,OGLE-2012-BLG-0026L,False,5,1.06,,,4.8,MODEL-INFERRED,undetermined,missing_required_measurement_or_uncertainty,256,0,0,missing,,,undetermined,,,,,,,,,,,,,,,,,,,,,,,,
KMT-2018-BLG-2602L b,KMT-2018-BLG-2602L,False,,0.66,,,3.81,MODEL-INFERRED,undetermined,missing_required_measurement_or_uncertainty,256,0,0,missing,,,undetermined,,,,,,,,,,,,,,,,,,,,,,,,
KMT-2016-BLG-1337L b,KMT-2016-BLG-1337L,False,,0.54,,,3.97,MODEL-INFERRED,undetermined,missing_required_measurement_or_uncertainty,256,0,0,missing,,,undetermined,,,,,,,,,,,,,,,,,,,,,,,,
Kepler-220 d,Kepler-220,False,6,0.729,-0.1738,-0.67594,0.163,MODEL-INFERRED,undetermined,missing_required_measurement_or_uncertainty,256,0,0,missing,,,undetermined,,,,,,,,,,,,,,,,,,,,,,,,
Kepler-1949 b,Kepler-1949,False,,1.194,0.14,0.7131,0.0352,MODEL-INFERRED,undetermined,missing_required_measurement_or_uncertainty,256,0,0,missing,,,undetermined,,,,,,,,,,,,,,,,,,,,,,,,
Kepler-695 b,Kepler-695,False,4.47,0.84,-0.01,-0.15936,0.0374,MODEL-INFERRED,undetermined,missing_required_measurement_or_uncertainty,256,0,0,missing,,,undetermined,,,,,,,,,,,,,,,,,,,,,,,,
Kepler-529 d,Kepler-529,False,0.2,1.005,-0.16,0.241,0.2134,MODEL-INFERRED,undetermined,missing_required_measurement_or_uncertainty,256,0,0,missing,,,undetermined,,,,,,,,,,,,,,,,,,,,,,,,
OGLE-2005-BLG-390L b,OGLE-2005-BLG-390L,False,,0.22,,,2.6,MODEL-INFERRED,undetermined,missing_required_measurement_or_uncertainty,256,0,0,missing,,,undetermined,,,,,,,,,,,,,,,,,,,,,,,,
Kepler-220 b,Kepler-220,False,6,0.729,-0.1738,-0.67594,0.046,MODEL-INFERRED,undetermined,missing_required_measurement_or_uncertainty,256,0,0,missing,,,undetermined,,,,,,,,,,,,,,,,,,,,,,,,
Kepler-1993 b,Kepler-1993,False,4.68,1.373,-0.04,0.778,0.1943,MODEL-INFERRED,undetermined,missing_required_measurement_or_uncertainty,256,0,0,missing,,,undetermined,,,,,,,,,,,,,,,,,,,,,,,,
Kepler-154 e,Kepler-154,False,4.47,0.98,-0.04,0.03322,0.04766,MODEL-INFERRED,undetermined,missing_required_measurement_or_uncertainty,256,0,0,missing,,,undetermined,,,,,,,,,,,,,,,,,,,,,,,,
MOA-2009-BLG-387L b,MOA-2009-BLG-387L,False,,0.19,,,1.8,MODEL-INFERRED,undetermined,missing_required_measurement_or_uncertainty,256,0,0,missing,,,undetermined,,,,,,,,,,,,,,,,,,,,,,,,
OGLE-2018-BLG-1647L b,OGLE-2018-BLG-1647L,False,,0.092,,,1.36,MODEL-INFERRED,undetermined,missing_required_measurement_or_uncertainty,256,0,0,missing,,,undetermined,,,,,,,,,,,,,,,,,,,,,,,,
Kepler-154 c,Kepler-154,False,8.91,0.933,0.02,0.03322,0.303,MODEL-INFERRED,undetermined,missing_required_measurement_or_uncertainty,256,0,0,missing,,,undetermined,,,,,,,,,,,,,,,,,,,,,,,,
Kepler-390 c,Kepler-390,False,3.24,0.787,-0.0443,-0.352,0.101,MODEL-INFERRED,undetermined,missing_required_measurement_or_uncertainty,256,0,0,missing,,,undetermined,,,,,,,,,,,,,,,,,,,,,,,,
Kepler-967 c,Kepler-967,False,5.89,0.84,-0.03,-0.71759,0.6253,MODEL-INFERRED,undetermined,missing_required_measurement_or_uncertainty,256,0,0,missing,,,undetermined,,,,,,,,,,,,,,,,,,,,,,,,
Kepler-248 c,Kepler-248,False,2.34,0.838,0.17,-0.41834,0.123,MODEL-INFERRED,undetermined,missing_required_measurement_or_uncertainty,256,0,0,missing,,,undetermined,,,,,,,,,,,,,,,,,,,,,,,,
Kepler-648 b,Kepler-648,False,1.82,1.05,0.21,-0.05328,0.13324,MODEL-INFERRED,undetermined,missing_required_measurement_or_uncertainty,256,0,0,missing,,,undetermined,,,,,,,,,,,,,,,,,,,,,,,,
OGLE-2017-BLG-0406L b,OGLE-2017-BLG-0406L,False,,0.56,,,3.5,MODEL-INFERRED,undetermined,missing_required_measurement_or_uncertainty,256,0,0,missing,,,undetermined,,,,,,,,,,,,,,,,,,,,,,,,
OGLE-2018-BLG-1367L b,OGLE-2018-BLG-1367L,False,,0.28,,,1.21,MODEL-INFERRED,undetermined,missing_required_measurement_or_uncertainty,256,0,0,missing,,,undetermined,,,,,,,,,,,,,,,,,,,,,,,,
OGLE-2018-BLG-0932L b,OGLE-2018-BLG-0932L,False,,0.72,,,1.75,MODEL-INFERRED,undetermined,missing_required_measurement_or_uncertainty,256,0,0,missing,,,undetermined,,,,,,,,,,,,,,,,,,,,,,,,
OGLE-2017-BLG-0364L b,OGLE-2017-BLG-0364L,False,,0.49,,,3.79,MODEL-INFERRED,undetermined,missing_required_measurement_or_uncertainty,256,0,0,missing,,,undetermined,,,,,,,,,,,,,,,,,,,,,,,,
Kepler-1814 c,Kepler-1814,False,2.82,0.79,0.2,-0.50574,0.0133,MODEL-INFERRED,undetermined,missing_required_measurement_or_uncertainty,256,0,0,missing,,,undetermined,,,,,,,,,,,,,,,,,,,,,,,,
Kepler-1588 b,Kepler-1588,False,5.5,0.96,-0.14,0.3203,0.07419,MODEL-INFERRED,undetermined,missing_required_measurement_or_uncertainty,256,0,0,missing,,,undetermined,,,,,,,,,,,,,,,,,,,,,,,,
Kepler-436 b,Kepler-436,False,3,0.729,0.01,-0.701,0.339,MODEL-INFERRED,undetermined,stellar_age_effectively_unconstrained,256,0,0,too_broad,,,undetermined,,,,,,,,,,,,,,,,,,,,,,,,
KOI-3503 c,KOI-3503,False,11.48,0.858,-0.5428,0.30005,0.18688,MODEL-INFERRED,undetermined,missing_required_measurement_or_uncertainty,256,0,0,missing,,,undetermined,,,,,,,,,,,,,,,,,,,,,,,,
Kepler-1491 c,Kepler-1491,False,4.57,0.991,0.14,0.35471,0.3045,MODEL-INFERRED,undetermined,missing_required_measurement_or_uncertainty,256,0,0,missing,,,undetermined,,,,,,,,,,,,,,,,,,,,,,,,
Kepler-158 c,Kepler-158,False,13.9,0.655,-0.3,-0.75667,0.158,MODEL-INFERRED,undetermined,missing_required_measurement_or_uncertainty,256,0,0,missing,,,undetermined,,,,,,,,,,,,,,,,,,,,,,,,
MOA-2011-BLG-293L b,MOA-2011-BLG-293L,False,,0.86,,,1.1,MODEL-INFERRED,undetermined,missing_required_measurement_or_uncertainty,256,0,0,missing,,,undetermined,,,,,,,,,,,,,,,,,,,,,,,,
OGLE-2017-BLG-0173L b,OGLE-2017-BLG-0173L,False,,0.396,,,3.913,MODEL-INFERRED,undetermined,missing_required_measurement_or_uncertainty,256,0,0,missing,,,undetermined,,,,,,,,,,,,,,,,,,,,,,,,
OGLE-2018-BLG-1269L b,OGLE-2018-BLG-1269L,False,,1.11,,,4.51,MODEL-INFERRED,undetermined,missing_required_measurement_or_uncertainty,256,0,0,missing,,,undetermined,,,,,,,,,,,,,,,,,,,,,,,,
KMT-2021-BLG-0119L b,KMT-2021-BLG-0119L,False,,0.56,,,2.92,MODEL-INFERRED,undetermined,missing_required_measurement_or_uncertainty,256,0,0,missing,,,undetermined,,,,,,,,,,,,,,,,,,,,,,,,
Kepler-968 c,Kepler-968,False,2.14,0.76,0.13,-0.7626,0.052,MODEL-INFERRED,undetermined,missing_required_measurement_or_uncertainty,256,0,0,missing,,,undetermined,,,,,,,,,,,,,,,,,,,,,,,,
Kepler-28 b,Kepler-28,False,1.91,0.684,0.1451,-0.74494,0.05687,MODEL-INFERRED,undetermined,missing_required_measurement_or_uncertainty,256,0,0,missing,,,undetermined,,,,,,,,,,,,,,,,,,,,,,,,
MOA-2008-BLG-379L b,MOA-2008-BLG-379L,False,,0.56,,,2.7,MODEL-INFERRED,undetermined,missing_required_measurement_or_uncertainty,256,0,0,missing,,,undetermined,,,,,,,,,,,,,,,,,,,,,,,,
MOA-2022-BLG-091L b,MOA-2022-BLG-091L,False,,0.75,,,3.44,MODEL-INFERRED,undetermined,missing_required_measurement_or_uncertainty,256,0,0,missing,,,undetermined,,,,,,,,,,,,,,,,,,,,,,,,
KMT-2023-BLG-2209L b,KMT-2023-BLG-2209L,False,,0.73,,,3.51,MODEL-INFERRED,undetermined,missing_required_measurement_or_uncertainty,256,0,0,missing,,,undetermined,,,,,,,,,,,,,,,,,,,,,,,,
Kepler-1533 b,Kepler-1533,False,2.19,1.31,0.03,0.66241,0.93416,MODEL-INFERRED,inferred,,256,156,0.609375,supported,1,0,robustly_outside_across_prescriptions,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,72,0
Kepler-558 b,Kepler-558,False,4.47,0.85,-0.06,-0.38422,0.1759,MODEL-INFERRED,undetermined,missing_required_measurement_or_uncertainty,256,0,0,missing,,,undetermined,,,,,,,,,,,,,,,,,,,,,,,,
Kepler-177 c,Kepler-177,False,11.75,0.921,-0.11,0.24,0.25655,MODEL-INFERRED,undetermined,missing_required_measurement_or_uncertainty,256,0,0,missing,,,undetermined,,,,,,,,,,,,,,,,,,,,,,,,
OGLE-2014-BLG-1722L b,OGLE-2014-BLG-1722L,False,,0.4,,,1.5,MODEL-INFERRED,undetermined,missing_required_measurement_or_uncertainty,256,0,0,missing,,,undetermined,,,,,,,,,,,,,,,,,,,,,,,,
OGLE-2015-BLG-1609L b,OGLE-2015-BLG-1609L,False,,0.17,,,,MODEL-INFERRED,undetermined,missing_required_measurement_or_uncertainty,256,0,0,missing,,,undetermined,,,,,,,,,,,,,,,,,,,,,,,,
Kepler-690 b,Kepler-690,False,3.55,1.11,0.19,0.14056,0.081,MODEL-INFERRED,undetermined,missing_required_measurement_or_uncertainty,256,0,0,missing,,,undetermined,,,,,,,,,,,,,,,,,,,,,,,,
KMT-2025-BLG-1160L b,KMT-2025-BLG-1160L,False,,0.58,,,2.56,MODEL-INFERRED,undetermined,missing_required_measurement_or_uncertainty,256,0,0,missing,,,undetermined,,,,,,,,,,,,,,,,,,,,,,,,
Kepler-46 b,Kepler-46,False,9.7,0.902,0.41,-0.255,0.1968,MODEL-INFERRED,undetermined,stellar_age_effectively_unconstrained,256,0,0,too_broad,,,undetermined,,,,,,,,,,,,,,,,,,,,,,,,
Kepler-188 c,Kepler-188,False,5.8,1.021,0.15,0.03447,0.066,MODEL-INFERRED,undetermined,missing_required_measurement_or_uncertainty,256,0,0,missing,,,undetermined,,,,,,,,,,,,,,,,,,,,,,,,
Kepler-586 b,Kepler-586,False,4.17,0.94,0,-0.14099,0.0331,MODEL-INFERRED,undetermined,missing_required_measurement_or_uncertainty,256,0,0,missing,,,undetermined,,,,,,,,,,,,,,,,,,,,,,,,
Kepler-245 d,Kepler-245,False,3.63,0.856,0.12,-0.39579,0.202,MODEL-INFERRED,undetermined,missing_required_measurement_or_uncertainty,256,0,0,missing,,,undetermined,,,,,,,,,,,,,,,,,,,,,,,,
OGLE-2013-BLG-0341L B b,OGLE-2013-BLG-0341L B,False,,0.1127,,,0.702,MODEL-INFERRED,undetermined,missing_required_measurement_or_uncertainty,256,0,0,missing,,,undetermined,,,,,,,,,,,,,,,,,,,,,,,,
KMT-2018-BLG-1976L b,KMT-2018-BLG-1976L,False,,0.65,,,3.54,MODEL-INFERRED,undetermined,missing_required_measurement_or_uncertainty,256,0,0,missing,,,undetermined,,,,,,,,,,,,,,,,,,,,,,,,
KMT-2017-BLG-0428L b,KMT-2017-BLG-0428L,False,,0.34,,,1.81,MODEL-INFERRED,undetermined,missing_required_measurement_or_uncertainty,256,0,0,missing,,,undetermined,,,,,,,,,,,,,,,,,,,,,,,,
KMT-2019-BLG-1806L b,KMT-2019-BLG-1806L,False,,0.74,,,3.02,MODEL-INFERRED,undetermined,missing_required_measurement_or_uncertainty,256,0,0,missing,,,undetermined,,,,,,,,,,,,,,,,,,,,,,,,
OGLE-2014-BLG-0124L b,OGLE-2014-BLG-0124L,False,,0.9,,,3.48,MODEL-INFERRED,undetermined,missing_required_measurement_or_uncertainty,256,0,0,missing,,,undetermined,,,,,,,,,,,,,,,,,,,,,,,,
Kepler-1616 b,Kepler-1616,False,2.75,1.21,0.02,0.63778,0.07318,MODEL-INFERRED,undetermined,missing_required_measurement_or_uncertainty,256,0,0,missing,,,undetermined,,,,,,,,,,,,,,,,,,,,,,,,
Kepler-362 b,Kepler-362,False,12.88,0.904,-0.12,0.20872,0.087,MODEL-INFERRED,undetermined,missing_required_measurement_or_uncertainty,256,0,0,missing,,,undetermined,,,,,,,,,,,,,,,,,,,,,,,,
Kepler-612 b,Kepler-612,False,4.47,0.98,0.04,0.30512,0.0452,MODEL-INFERRED,undetermined,missing_required_measurement_or_uncertainty,256,0,0,missing,,,undetermined,,,,,,,,,,,,,,,,,,,,,,,,
Kepler-81 c,Kepler-81,False,3.63,0.64,-0.18,-0.88941,0.08347,MODEL-INFERRED,undetermined,stellar_age_effectively_unconstrained,256,0,0,too_broad,,,undetermined,,,,,,,,,,,,,,,,,,,,,,,,
OGLE-2013-BLG-1761L b,OGLE-2013-BLG-1761L,False,,0.33,,,1.8,MODEL-INFERRED,undetermined,missing_required_measurement_or_uncertainty,256,0,0,missing,,,undetermined,,,,,,,,,,,,,,,,,,,,,,,,
KMT-2016-BLG-1105L b,KMT-2016-BLG-1105L,False,,0.41,,,2.44,MODEL-INFERRED,undetermined,missing_required_measurement_or_uncertainty,256,0,0,missing,,,undetermined,,,,,,,,,,,,,,,,,,,,,,,,
TOI-5573 b,TOI-5573,False,9.7,0.619,0.42,-1.15927,0.0712,MODEL-INFERRED,undetermined,stellar_age_effectively_unconstrained,256,0,0,too_broad,,,undetermined,,,,,,,,,,,,,,,,,,,,,,,,
Kepler-1144 b,Kepler-1144,False,3.98,0.98,-0.03,0.05604,0.1291,MODEL-INFERRED,undetermined,missing_required_measurement_or_uncertainty,256,0,0,missing,,,undetermined,,,,,,,,,,,,,,,,,,,,,,,,
Kepler-172 e,Kepler-172,False,2.69,1.081,0.39,-0.03187,0.211,MODEL-INFERRED,undetermined,missing_required_measurement_or_uncertainty,256,0,0,missing,,,undetermined,,,,,,,,,,,,,,,,,,,,,,,,
Kepler-694 b,Kepler-694,False,4.07,0.97,0,-0.07753,0.0659,MODEL-INFERRED,undetermined,missing_required_measurement_or_uncertainty,256,0,0,missing,,,undetermined,,,,,,,,,,,,,,,,,,,,,,,,
K2-108 b,K2-108,False,7.8,1.17,0.36,0.40539,0.0581,MODEL-INFERRED,undetermined,insufficient_mist_main_sequence_support,256,50,0.1953125,supported,,,undetermined,,,,,,,,,,,,,,,,,,,,,,,,
TOI-201 d,TOI-201,False,0.666,1.32,0.24,0.41664,0.0698,MODEL-INFERRED,undetermined,stellar_age_effectively_unconstrained,256,0,0,too_broad,,,undetermined,,,,,,,,,,,,,,,,,,,,,,,,
Kepler-373 b,Kepler-373,False,10.96,0.981,0.14,0.21244,0.06,MODEL-INFERRED,undetermined,missing_required_measurement_or_uncertainty,256,0,0,missing,,,undetermined,,,,,,,,,,,,,,,,,,,,,,,,
Kepler-377 c,Kepler-377,False,5.5,1.043,0.05,0.21756,0.182,MODEL-INFERRED,undetermined,missing_required_measurement_or_uncertainty,256,0,0,missing,,,undetermined,,,,,,,,,,,,,,,,,,,,,,,,
Kepler-444 d,Kepler-444,False,11.23,0.758,-0.55,-0.42455,0.06,MODEL-INFERRED,inferred,,256,230,0.8984375,supported,1,0,robustly_outside_across_prescriptions,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,72,5.551115123e-17
Kepler-1649 b,Kepler-1649,False,,0.1977,-0.15,-2.28735,0.0514,MODEL-INFERRED,undetermined,missing_required_measurement_or_uncertainty,256,0,0,missing,,,undetermined,,,,,,,,,,,,,,,,,,,,,,,,
Kepler-179 c,Kepler-179,False,1.74,0.893,0.12,-0.27765,0.064,MODEL-INFERRED,undetermined,missing_required_measurement_or_uncertainty,256,0,0,missing,,,undetermined,,,,,,,,,,,,,,,,,,,,,,,,
K2-179 b,K2-179,False,,0.824345,0.03,-0.52287,,MODEL-INFERRED,undetermined,missing_required_measurement_or_uncertainty,256,0,0,missing,,,undetermined,,,,,,,,,,,,,,,,,,,,,,,,
Kepler-219 d,Kepler-219,False,4,1.164,0.36,0.2139,0.272,MODEL-INFERRED,undetermined,missing_required_measurement_or_uncertainty,256,0,0,missing,,,undetermined,,,,,,,,,,,,,,,,,,,,,,,,
Kepler-50 b,Kepler-50,False,3.8,1.24,0.03,0.53582,0.077,MODEL-INFERRED,inferred,,256,147,0.57421875,supported,1,0,robustly_outside_across_prescriptions,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,72,0
Kepler-1787 b,Kepler-1787,False,0.3,1.008,-0.22,-0.0984,0.227,MODEL-INFERRED,undetermined,missing_required_measurement_or_uncertainty,256,0,0,missing,,,undetermined,,,,,,,,,,,,,,,,,,,,,,,,
Kepler-1542 b,Kepler-1542,False,8.51,0.94,0.06,0.07026,0.04765,MODEL-INFERRED,undetermined,stellar_age_effectively_unconstrained,256,0,0,too_broad,,,undetermined,,,,,,,,,,,,,,,,,,,,,,,,
Kepler-1444 b,Kepler-1444,False,4.79,1.03,0.06,0.02131,0.20906,MODEL-INFERRED,inferred,,256,199,0.77734375,supported,1,0,robustly_outside_across_prescriptions,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,72,2.081668171e-17
Kepler-1997 b,Kepler-1997,False,,1.111,-0.06,0.13162,0.1815,MODEL-INFERRED,undetermined,missing_required_measurement_or_uncertainty,256,0,0,missing,,,undetermined,,,,,,,,,,,,,,,,,,,,,,,,
Kepler-241 b,Kepler-241,False,13.9,0.671,0.031,-0.60729,0.094,MODEL-INFERRED,undetermined,missing_required_measurement_or_uncertainty,256,0,0,missing,,,undetermined,,,,,,,,,,,,,,,,,,,,,,,,
Kepler-1624 b,Kepler-1624,False,4.47,0.541,0.269,-1.32262,0.0327,MODEL-INFERRED,undetermined,missing_required_measurement_or_uncertainty,256,0,0,missing,,,undetermined,,,,,,,,,,,,,,,,,,,,,,,,
K2-168 b,K2-168,False,,0.877,-0.13,-0.17649,,MODEL-INFERRED,undetermined,missing_required_measurement_or_uncertainty,256,0,0,missing,,,undetermined,,,,,,,,,,,,,,,,,,,,,,,,
K2-119 b,K2-119,False,,0.76,-0.05,-0.68533,0.0698,MODEL-INFERRED,undetermined,missing_required_measurement_or_uncertainty,256,0,0,missing,,,undetermined,,,,,,,,,,,,,,,,,,,,,,,,
Kepler-730 c,Kepler-730,False,9.5,1.047,0.21,0.23596,0.03997,MODEL-INFERRED,undetermined,missing_required_measurement_or_uncertainty,256,0,0,missing,,,undetermined,,,,,,,,,,,,,,,,,,,,,,,,
TOI-5319 b,TOI-5319,False,,0.5,,-1.45905,0.0506,MODEL-INFERRED,undetermined,missing_required_measurement_or_uncertainty,256,0,0,missing,,,undetermined,,,,,,,,,,,,,,,,,,,,,,,,
HD 80883 b,HD 80883,False,,0.88,-0.2638,-0.36654,6.462,MODEL-INFERRED,undetermined,missing_required_measurement_or_uncertainty,256,0,0,missing,,,undetermined,,,,,,,,,,,,,,,,,,,,,,,,
Kepler-1585 b,Kepler-1585,False,4.37,0.94,0.08,-0.43354,0.0445,MODEL-INFERRED,undetermined,missing_required_measurement_or_uncertainty,256,0,0,missing,,,undetermined,,,,,,,,,,,,,,,,,,,,,,,,
Kepler-1961 b,Kepler-1961,False,,0.871,-0.16,-0.27557,0.0588,MODEL-INFERRED,undetermined,missing_required_measurement_or_uncertainty,256,0,0,missing,,,undetermined,,,,,,,,,,,,,,,,,,,,,,,,
Kepler-1446 b,Kepler-1446,False,2.63,0.81,0.11,-0.65135,0.01405,MODEL-INFERRED,undetermined,stellar_age_effectively_unconstrained,256,0,0,too_broad,,,undetermined,,,,,,,,,,,,,,,,,,,,,,,,
Kepler-342 c,Kepler-342,False,2.82,1.213,-0.0006,0.45345,0.185,MODEL-INFERRED,undetermined,missing_required_measurement_or_uncertainty,256,0,0,missing,,,undetermined,,,,,,,,,,,,,,,,,,,,,,,,
K2-121 b,K2-121,False,,0.71,0.04,-0.74531,0.0525,MODEL-INFERRED,undetermined,missing_required_measurement_or_uncertainty,256,0,0,missing,,,undetermined,,,,,,,,,,,,,,,,,,,,,,,,
Kepler-279 e,Kepler-279,False,0.22,1.164,-0.1141,0.5188,0.439,MODEL-INFERRED,undetermined,missing_required_measurement_or_uncertainty,256,0,0,missing,,,undetermined,,,,,,,,,,,,,,,,,,,,,,,,
KOI-3680 b,KOI-3680,False,3.2,1.01,0.16,0.06783,0.534,MODEL-INFERRED,undetermined,missing_required_measurement_or_uncertainty,256,0,0,missing,,,undetermined,,,,,,,,,,,,,,,,,,,,,,,,
Kepler-1638 b,Kepler-1638,False,4.37,0.97,-0.01,-0.114,0.745,MODEL-INFERRED,undetermined,stellar_age_effectively_unconstrained,256,0,0,too_broad,,,undetermined,,,,,,,,,,,,,,,,,,,,,,,,
K2-146 b,K2-146,False,5,0.331,-0.02,-1.82391,0.0248,MODEL-INFERRED,undetermined,stellar_age_effectively_unconstrained,256,0,0,too_broad,,,undetermined,,,,,,,,,,,,,,,,,,,,,,,,
Kepler-677 b,Kepler-677,False,4.57,1,0.06,0.38964,0.067,MODEL-INFERRED,undetermined,missing_required_measurement_or_uncertainty,256,0,0,missing,,,undetermined,,,,,,,,,,,,,,,,,,,,,,,,
