label,reduction_id,planet,spectrum_type,authors,bibcode,doi,facility,instrument,program,program_status,reduction_note,archive_spec_path,declared_points,wavelength_min_um,wavelength_max_um,data_source
OBSERVED,99c8b4d60cfe552236ab,GJ 1132 b,transmission,May et al. 2023,2023ApJ...959L...9M,,NASA 6.5m James Webb Space Telescope (JWST) Satellite Mission,Near Infrared Spectrograph (NIRSpec),,not_provided_by_archive_index,Eureka R100 (Visit 2),60/10/19/97/GJ_1132_b_3.11819_5292_2.tbl,60,2.7668,5.1283,NASA Exoplanet Archive spectra index
OBSERVED,b9e7937eb4cb5c4c7735,GJ 1132 b,transmission,Bennett et al. 2025,2025AJ....170..205B,,NASA 6.5m James Webb Space Telescope (JWST) Satellite Mission,Near Infrared Spectrograph (NIRSpec) - G395M,,not_provided_by_archive_index,"R~100, FIREFLy Reduction, Visit 4, Figure 3",03/69/88/69/GJ_1132_b_3.11819_5867_4.tbl,64,2.7651,5.1636,NASA Exoplanet Archive spectra index
OBSERVED,0d2f27b92f7eb1f1b946,GJ 1132 b,transmission,Bennett et al. 2025,2025AJ....170..205B,,NASA 6.5m James Webb Space Telescope (JWST) Satellite Mission,Near Infrared Spectrograph (NIRSpec) - G395M,,not_provided_by_archive_index,"R~100, ExoTiC-JEDI Reduction, Visit 3",09/87/92/88/GJ_1132_b_3.11819_5867_7.tbl,58,2.9343,5.1636,NASA Exoplanet Archive spectra index
OBSERVED,8e8e42d5e826c7749856,GJ 1132 b,transmission,Bennett et al. 2025,2025AJ....170..205B,,NASA 6.5m James Webb Space Telescope (JWST) Satellite Mission,Near Infrared Spectrograph (NIRSpec),,not_provided_by_archive_index,"R~100, Figure 4, FIREFLy weighted mean",13/50/40/04/GJ_1132_b_3.11819_5867_13.tbl,64,2.7651,5.1636,NASA Exoplanet Archive spectra index
OBSERVED,34cd19bef9dd5a8ac647,GJ 1132 b,transmission,Bennett et al. 2025,2025AJ....170..205B,,NASA 6.5m James Webb Space Telescope (JWST) Satellite Mission,Near Infrared Spectrograph (NIRSpec) - G395M,,not_provided_by_archive_index,"R~100, FIREFLy Reduction, Visit 3, Figure 3",14/19/75/68/GJ_1132_b_3.11819_5867_3.tbl,64,2.7651,5.1636,NASA Exoplanet Archive spectra index
OBSERVED,e1cc36892265fd6c1321,GJ 1132 b,transmission,Bennett et al. 2025,2025AJ....170..205B,,NASA 6.5m James Webb Space Telescope (JWST) Satellite Mission,Near Infrared Spectrograph (NIRSpec) - G395M,,not_provided_by_archive_index,"R~100, Eureka! Reduction, Visit 3",18/14/03/61/GJ_1132_b_3.11819_5867_11.tbl,64,2.7651,5.1636,NASA Exoplanet Archive spectra index
OBSERVED,d5aff0ed8476de423c5e,GJ 1132 b,transmission,Bennett et al. 2025,2025AJ....170..205B,,NASA 6.5m James Webb Space Telescope (JWST) Satellite Mission,Near Infrared Spectrograph (NIRSpec) - G395H,,not_provided_by_archive_index,"R~100, FIREFLy Reduction, Visit 1, Figure 3",32/06/67/57/GJ_1132_b_3.11819_5867_1.tbl,62,2.7653,5.1613,NASA Exoplanet Archive spectra index
OBSERVED,8e53d3b3532356b72da0,GJ 1132 b,transmission,Bennett et al. 2025,2025AJ....170..205B,,NASA 6.5m James Webb Space Telescope (JWST) Satellite Mission,Near Infrared Spectrograph (NIRSpec) - G395H,,not_provided_by_archive_index,"R~100, FIREFLy Reduction, Visit 2, Figure 3",33/56/32/59/GJ_1132_b_3.11819_5867_2.tbl,62,2.7653,5.1613,NASA Exoplanet Archive spectra index
OBSERVED,edf892d0fa214cf0c348,GJ 1132 b,transmission,Bennett et al. 2025,2025AJ....170..205B,,NASA 6.5m James Webb Space Telescope (JWST) Satellite Mission,Near Infrared Spectrograph (NIRSpec) - G395H,,not_provided_by_archive_index,"R~100, Eureka! Reduction, Visit 2",38/73/52/92/GJ_1132_b_3.11819_5867_10.tbl,62,2.7653,5.1613,NASA Exoplanet Archive spectra index
OBSERVED,bcd0cccaa8aed7c6700e,GJ 1132 b,transmission,Bennett et al. 2025,2025AJ....170..205B,,NASA 6.5m James Webb Space Telescope (JWST) Satellite Mission,Near Infrared Spectrograph (NIRSpec),,not_provided_by_archive_index,"R~100, Figure 4, ExoTiC-JEDI weighted mean",48/44/25/55/GJ_1132_b_3.11819_5867_14.tbl,58,2.9343,5.1636,NASA Exoplanet Archive spectra index
OBSERVED,1d6372ce0d55095bb25e,GJ 1132 b,transmission,Bennett et al. 2025,2025AJ....170..205B,,NASA 6.5m James Webb Space Telescope (JWST) Satellite Mission,Near Infrared Spectrograph (NIRSpec) - G395M,,not_provided_by_archive_index,"R~100, ExoTiC-JEDI Reduction, Visit 4",57/71/72/21/GJ_1132_b_3.11819_5867_8.tbl,58,2.9343,5.1636,NASA Exoplanet Archive spectra index
OBSERVED,3757a37131a6353e206c,GJ 1132 b,transmission,Bennett et al. 2025,2025AJ....170..205B,,NASA 6.5m James Webb Space Telescope (JWST) Satellite Mission,Near Infrared Spectrograph (NIRSpec) - G395M,,not_provided_by_archive_index,"R~100, Eureka! Reduction, Visit 4",61/42/94/90/GJ_1132_b_3.11819_5867_12.tbl,64,2.7651,5.1636,NASA Exoplanet Archive spectra index
OBSERVED,0dc4004861c0861ffe8f,GJ 1132 b,transmission,Bennett et al. 2025,2025AJ....170..205B,,NASA 6.5m James Webb Space Telescope (JWST) Satellite Mission,Near Infrared Spectrograph (NIRSpec) - G395H,,not_provided_by_archive_index,"R~100, ExoTiC-JEDI Reduction, Visit 2",61/44/75/29/GJ_1132_b_3.11819_5867_6.tbl,54,2.9344,5.1214,NASA Exoplanet Archive spectra index
OBSERVED,4cbdf4a5d6ba109dc31b,GJ 1132 b,transmission,Bennett et al. 2025,2025AJ....170..205B,,NASA 6.5m James Webb Space Telescope (JWST) Satellite Mission,Near Infrared Spectrograph (NIRSpec) - G395H,,not_provided_by_archive_index,"R~100, Eureka! Reduction, Visit 1",68/40/55/76/GJ_1132_b_3.11819_5867_9.tbl,62,2.7653,5.1613,NASA Exoplanet Archive spectra index
OBSERVED,2876068b004e72d79304,GJ 1132 b,transmission,Bennett et al. 2025,2025AJ....170..205B,,NASA 6.5m James Webb Space Telescope (JWST) Satellite Mission,Near Infrared Spectrograph (NIRSpec) - G395H,,not_provided_by_archive_index,"R~100, ExoTiC-JEDI Reduction, Visit 1",88/29/98/81/GJ_1132_b_3.11819_5867_5.tbl,54,2.9344,5.1214,NASA Exoplanet Archive spectra index
OBSERVED,1297abeebde3d22ac69f,GJ 1132 b,transmission,Bennett et al. 2025,2025AJ....170..205B,,NASA 6.5m James Webb Space Telescope (JWST) Satellite Mission,Near Infrared Spectrograph (NIRSpec),,not_provided_by_archive_index,"R~100, Figure 4, Eureka! weighted mean",91/40/56/31/GJ_1132_b_3.11819_5867_15.tbl,64,2.7651,5.1636,NASA Exoplanet Archive spectra index
OBSERVED,9110ea8d223f8f8d07b8,GJ 1214 b,eclipse,Kempton et al. 2023,2023Natur.620...67K,,NASA 6.5m James Webb Space Telescope (JWST) Satellite Mission,Mid-Infrared Instrument (MIRI) - LRS,,not_provided_by_archive_index,,33/68/66/96/GJ_1214_b_3.10969_5145_1.tbl,14,5.25,11.75,NASA Exoplanet Archive spectra index
OBSERVED,3be13e5be402ad2f44bf,GJ 1214 b,transmission,D&eacute;sert et al. 2011,2011ApJ...731L..40D,,Spitzer Space Telescope satellite,Infrared Array Camera (IRAC),,not_provided_by_archive_index,,86/99/43/84/GJ_1214_b_3.10969_3697_1.tbl,2,3.6,4.5,NASA Exoplanet Archive spectra index
OBSERVED,eb32ecc341b47fd39a17,GJ 1214 b,transmission,Croll et al. 2011,2011ApJ...736...78C,,Canada-France-Hawaii Telescope,WIRCam,,not_provided_by_archive_index,,70/51/04/19/GJ_1214_b_3.10969_3620_1.tbl,8,1.25,2.15,NASA Exoplanet Archive spectra index
OBSERVED,a783a846efdd3654a7bb,GJ 1214 b,transmission,Bean et al. 2011,2011ApJ...743...92B,,Carnegie Institution for Science (CIS) 6.5m Landon Clay Telescope at Las Campanas Observatory (LCO),MMIRS,,not_provided_by_archive_index,,45/78/69/11/GJ_1214_b_3.10969_3619_1.tbl,36,0.62,0.995,NASA Exoplanet Archive spectra index
OBSERVED,51192e847050835810b5,GJ 1214 b,transmission,de Mooij et al. 2012,2012A&A...538A..46D,,Isaac Newton Group (ING) 4.2m William Herschel Telescope (WHT) at Observatorio del Roque de los Muchachos,LIRIS,,not_provided_by_archive_index,,18/05/52/21/GJ_1214_b_3.10969_3663_2.tbl,1,2.27,2.27,NASA Exoplanet Archive spectra index
OBSERVED,54df3127ac7305e71208,GJ 1214 b,transmission,de Mooij et al. 2012,2012A&A...538A..46D,,Nordic Optical Telescope,NOTCam,,not_provided_by_archive_index,,25/44/72/05/GJ_1214_b_3.10969_3663_3.tbl,1,2.15,2.15,NASA Exoplanet Archive spectra index
OBSERVED,9698dbe4ac10d6045ec9,GJ 1214 b,transmission,de Mooij et al. 2012,2012A&A...538A..46D,,Isaac Newton Group's Isaac Newton Telescope,WFC,,not_provided_by_archive_index,,78/55/02/74/GJ_1214_b_3.10969_3663_4.tbl,2,0.63,0.82,NASA Exoplanet Archive spectra index
OBSERVED,2aea70146823e4827a95,GJ 1214 b,transmission,de Mooij et al. 2012,2012A&A...538A..46D,,Max Planck Gesellschaft 2.2 meter Telescope at European Southern Observatory,GROND,,not_provided_by_archive_index,,99/48/40/82/GJ_1214_b_3.10969_3663_1.tbl,4,0.46,0.9,NASA Exoplanet Archive spectra index
OBSERVED,e035ae899b9190b01b5b,GJ 1214 b,transmission,Murgas et al. 2012,2012A&A...544A..41M,,Gran Telescopio CANARIAS 10.4m telescope,OSIRIS,,not_provided_by_archive_index,,62/17/01/33/GJ_1214_b_3.10969_3699_1.tbl,3,0.6535,0.662,NASA Exoplanet Archive spectra index
OBSERVED,28f06fe4b070990cff33,GJ 1214 b,transmission,Berta et al. 2012,2012ApJ...747...35B,,Hubble Space Telescope satellite,WFC3,,not_provided_by_archive_index,,59/51/90/62/GJ_1214_b_3.10969_3608_1.tbl,24,1.123,1.656,NASA Exoplanet Archive spectra index
OBSERVED,b5cd8a5523f9e66829f0,GJ 1214 b,transmission,de Mooij et al. 2013,2013ApJ...771..109D,,Isaac Newton Group (ING) 4.2m William Herschel Telescope (WHT) at Observatorio del Roque de los Muchachos,ACAM,,not_provided_by_archive_index,,08/04/20/19/GJ_1214_b_3.10969_3698_3.tbl,1,0.4996,0.4996,NASA Exoplanet Archive spectra index
OBSERVED,ed25030a7646fcc39354,GJ 1214 b,transmission,de Mooij et al. 2013,2013ApJ...771..109D,,Isaac Newton Group's Isaac Newton Telescope,WFC,,not_provided_by_archive_index,,09/67/50/85/GJ_1214_b_3.10969_3698_1.tbl,1,0.4962,0.4962,NASA Exoplanet Archive spectra index
OBSERVED,927df17ad372e70f448c,GJ 1214 b,transmission,de Mooij et al. 2013,2013ApJ...771..109D,,European Southern Observatory (ESO) 8.2m Very Large Telescope (VLT) Antu (UT1) at Paranal Observatory,FORS,,not_provided_by_archive_index,,30/48/87/96/GJ_1214_b_3.10969_3698_2.tbl,1,0.4543,0.4543,NASA Exoplanet Archive spectra index
OBSERVED,fce7b1c5fa12da734a28,GJ 1214 b,transmission,Narita et al. 2013,2013PASJ...65...27N,,Infrared Survey Facility,SIRIUS,,not_provided_by_archive_index,,60/32/98/27/GJ_1214_b_3.10969_3643_1.tbl,3,1.25,2.14,NASA Exoplanet Archive spectra index
OBSERVED,3b311a63dcf77cf65ea6,GJ 1214 b,transmission,Gillon et al. 2014,2014A&A...563A..21G,,Spitzer Space Telescope satellite,Infrared Array Camera (IRAC),,not_provided_by_archive_index,,15/44/07/11/GJ_1214_b_3.10969_3420_1.tbl,4,3.6,4.5,NASA Exoplanet Archive spectra index
OBSERVED,c165a5964b743a44a30c,GJ 1214 b,transmission,Gillon et al. 2014,2014A&A...563A..21G,,European Southern Observatory (ESO) 0.6m TRAnsiting Planets and PlanetesImals Small Telescope (TRAPPIST) at La Silla Observatory,TRAPPISTCam,,not_provided_by_archive_index,,26/12/47/25/GJ_1214_b_3.10969_3420_2.tbl,1,0.838,0.838,NASA Exoplanet Archive spectra index
OBSERVED,3bc311baf7ab9033eec9,GJ 1214 b,transmission,C&aacute;ceres et al. 2014,2014A&A...565A...7C,,The Southern Astrophysical Research Telescope,OSIRIS,,not_provided_by_archive_index,,03/27/70/04/GJ_1214_b_3.10969_3574_1.tbl,1,2.14,2.14,NASA Exoplanet Archive spectra index
OBSERVED,f017299720ee327306ef,GJ 1214 b,transmission,C&aacute;ceres et al. 2014,2014A&A...565A...7C,,The Southern Astrophysical Research Telescope,SOI,,not_provided_by_archive_index,,84/08/19/77/GJ_1214_b_3.10969_3574_2.tbl,1,0.8665,0.8665,NASA Exoplanet Archive spectra index
OBSERVED,bd9152233cacd188f80c,GJ 1214 b,transmission,Wilson et al. 2014,2014MNRAS.438.2395W,,Gran Telescopio CANARIAS 10.4m telescope,OSIRIS,,not_provided_by_archive_index,,00/62/76/21/GJ_1214_b_3.10969_3419_1.tbl,8,0.81,0.885,NASA Exoplanet Archive spectra index
OBSERVED,0203266ba09a78ef9e27,GJ 1214 b,transmission,Kreidberg et al. 2014,2014Natur.505...69K,,Hubble Space Telescope satellite,Wide Field Camera 3,,not_provided_by_archive_index,,99/80/73/15/GJ_1214_b_3.10969_3621_1.tbl,22,1.1465,1.6305,NASA Exoplanet Archive spectra index
OBSERVED,3898c4bcbe137b5632b2,GJ 1214 b,transmission,Nascimbeni et al. 2015,2015A&A...579A.113N,,Large Binocular Telescope Observatory,LBC,,not_provided_by_archive_index,,65/62/26/12/GJ_1214_b_3.10969_3669_1.tbl,2,0.5,0.775,NASA Exoplanet Archive spectra index
OBSERVED,f04a4de72abd1978c1a6,GJ 1214 b,transmission,Rackham et al. 2017,2017ApJ...834..151R,,Magellan I Walter Baade Telescope,IMACS spectrograph,,not_provided_by_archive_index,,82/25/70/11/GJ_1214_b_3.10969_3940_1.tbl,14,0.5078,0.9162,NASA Exoplanet Archive spectra index
OBSERVED,edd66d631874cb5d64aa,GJ 1214 b,transmission,Edwards et al. 2023,2023ApJS..269...31E,,Hubble Space Telescope satellite,Wide Field Camera 3,,not_provided_by_archive_index,G141,54/40/61/54/GJ_1214_b_3.10969_5286_41.tbl,25,1.1262,1.6295,NASA Exoplanet Archive spectra index
OBSERVED,c02a3294fe0a7c11b4a5,GJ 1214 b,transmission,Kempton et al. 2023,2023Natur.620...67K,,NASA 6.5m James Webb Space Telescope (JWST) Satellite Mission,Mid-Infrared Instrument (MIRI) - LRS,,not_provided_by_archive_index,,10/30/25/01/GJ_1214_b_3.10969_5145_2.tbl,14,5.2817,11.747,NASA Exoplanet Archive spectra index
OBSERVED,3393336ae3334c9aba3c,GJ 1214 b,transmission,Schlawin et al. 2024,2024ApJ...974L..33S,,NASA 6.5m James Webb Space Telescope (JWST) Satellite Mission,Near Infrared Spectrograph (NIRSpec),,not_provided_by_archive_index,"Eureka! reduction, NRS1+NRS2 Visit 2",34/89/47/22/GJ_1214_b_3.10969_5520_3.tbl,59,2.7738,5.1269,NASA Exoplanet Archive spectra index
OBSERVED,f72940cb22733f6a3082,GJ 1214 b,transmission,Schlawin et al. 2024,2024ApJ...974L..33S,,NASA 6.5m James Webb Space Telescope (JWST) Satellite Mission,Near Infrared Spectrograph (NIRSpec),,not_provided_by_archive_index,"Eureka! reduction, NRS1+NRS2 Visit 1",58/25/27/76/GJ_1214_b_3.10969_5520_2.tbl,59,2.7738,5.1269,NASA Exoplanet Archive spectra index
OBSERVED,e810f66e25aea9eba273,GJ 1214 b,transmission,Schlawin et al. 2024,2024ApJ...974L..33S,,NASA 6.5m James Webb Space Telescope (JWST) Satellite Mission,Near Infrared Spectrograph (NIRSpec),,not_provided_by_archive_index,"Eureka! reduction, NRS1+NRS2 Averaged",95/27/13/32/GJ_1214_b_3.10969_5520_1.tbl,59,2.7738,5.1269,NASA Exoplanet Archive spectra index
OBSERVED,8f03325ca5c0fec1d55e,GJ 3090 b,transmission,Ahrer et al. 2025,2025ApJ...985L..10A,,NASA 6.5m James Webb Space Telescope (JWST) Satellite Mission,Near Infrared Imager and Slitless Spectrograph (NIRISS),,not_provided_by_archive_index,NIRISS/SOSS; NAMELESS reduction; Visit 2,09/39/14/90/GJ_3090_b_3.13217_5885_6.tbl,82,0.6069,2.8266,NASA Exoplanet Archive spectra index
OBSERVED,08c33ac741f025a69985,GJ 3090 b,transmission,Ahrer et al. 2025,2025ApJ...985L..10A,,NASA 6.5m James Webb Space Telescope (JWST) Satellite Mission,Near Infrared Spectrograph (NIRSpec) - G395H,,not_provided_by_archive_index,exoTEDRF reduction; Visit 1; Figure 4,31/93/93/94/GJ_3090_b_3.13217_5885_3.tbl,56,2.9149,5.1687,NASA Exoplanet Archive spectra index
OBSERVED,320f8416ed1532ca03a9,GJ 3090 b,transmission,Ahrer et al. 2025,2025ApJ...985L..10A,,NASA 6.5m James Webb Space Telescope (JWST) Satellite Mission,Near Infrared Spectrograph (NIRSpec) - G395H,,not_provided_by_archive_index,exoTEDRF reduction; Visit 2; Figure 4,42/68/82/69/GJ_3090_b_3.13217_5885_7.tbl,56,2.9147,5.1676,NASA Exoplanet Archive spectra index
OBSERVED,b37b92b70df1d4f93e4d,GJ 3090 b,transmission,Ahrer et al. 2025,2025ApJ...985L..10A,,NASA 6.5m James Webb Space Telescope (JWST) Satellite Mission,Near Infrared Imager and Slitless Spectrograph (NIRISS),,not_provided_by_archive_index,NIRISS/SOSS; exoTEDRF reduction; Visit 2; Figure 3,55/38/63/47/GJ_3090_b_3.13217_5885_5.tbl,70,0.6123,2.8269,NASA Exoplanet Archive spectra index
OBSERVED,5a7f0235af28d2af9caf,GJ 3090 b,transmission,Ahrer et al. 2025,2025ApJ...985L..10A,,NASA 6.5m James Webb Space Telescope (JWST) Satellite Mission,Near Infrared Spectrograph (NIRSpec) - G395H,,not_provided_by_archive_index,Eureka! reduction; Visit 1,61/05/46/78/GJ_3090_b_3.13217_5885_4.tbl,61,2.7765,5.1797,NASA Exoplanet Archive spectra index
OBSERVED,d220cb53b56bcac11524,GJ 3090 b,transmission,Ahrer et al. 2025,2025ApJ...985L..10A,,NASA 6.5m James Webb Space Telescope (JWST) Satellite Mission,Near Infrared Imager and Slitless Spectrograph (NIRISS),,not_provided_by_archive_index,NIRISS/SOSS; exoTEDRF reduction; Visit 1; Figure 3,77/18/53/48/GJ_3090_b_3.13217_5885_1.tbl,70,0.6123,2.8269,NASA Exoplanet Archive spectra index
OBSERVED,5f4e1f58232e87fbf1d4,GJ 3090 b,transmission,Ahrer et al. 2025,2025ApJ...985L..10A,,NASA 6.5m James Webb Space Telescope (JWST) Satellite Mission,Near Infrared Imager and Slitless Spectrograph (NIRISS),,not_provided_by_archive_index,NIRISS/SOSS; NAMELESS reduction; Visit 1,88/48/78/46/GJ_3090_b_3.13217_5885_2.tbl,82,0.6069,2.8266,NASA Exoplanet Archive spectra index
OBSERVED,45c60a5e9bbbd714169d,GJ 3090 b,transmission,Ahrer et al. 2025,2025ApJ...985L..10A,,NASA 6.5m James Webb Space Telescope (JWST) Satellite Mission,Near Infrared Spectrograph (NIRSpec) - G395H,,not_provided_by_archive_index,Eureka! reduction; Visit 2,92/35/56/78/GJ_3090_b_3.13217_5885_8.tbl,61,2.7765,5.1797,NASA Exoplanet Archive spectra index
OBSERVED,ad5ece9c7340d7c5b69b,GJ 341 b,transmission,Kirk et al. 2024,2024AJ....167...90K,,NASA 6.5m James Webb Space Telescope (JWST) Satellite Mission,Near Infrared Camera (NIRCam),,not_provided_by_archive_index,Tiberius; Visit 2,19/58/98/80/GJ_341_b_3.19698_5705_7.tbl,57,3.9064,5.0036,NASA Exoplanet Archive spectra index
OBSERVED,aa0e5a0d109c64d0e845,GJ 341 b,transmission,Kirk et al. 2024,2024AJ....167...90K,,NASA 6.5m James Webb Space Telescope (JWST) Satellite Mission,Near Infrared Camera (NIRCam),,not_provided_by_archive_index,Eureka!; Visit 2,23/10/96/12/GJ_341_b_3.19698_5705_3.tbl,55,3.91,4.99,NASA Exoplanet Archive spectra index
OBSERVED,38ec4ff1354ac772ad86,GJ 341 b,transmission,Kirk et al. 2024,2024AJ....167...90K,,NASA 6.5m James Webb Space Telescope (JWST) Satellite Mission,Near Infrared Camera (NIRCam),,not_provided_by_archive_index,Tiberius; 3 Visit Weighted Mean,28/62/39/97/GJ_341_b_3.19698_5705_5.tbl,57,3.9064,5.0036,NASA Exoplanet Archive spectra index
OBSERVED,5231ac373bf0fe521280,GJ 341 b,transmission,Kirk et al. 2024,2024AJ....167...90K,,NASA 6.5m James Webb Space Telescope (JWST) Satellite Mission,Near Infrared Camera (NIRCam),,not_provided_by_archive_index,Tswift; 3 Visit Weighted Mean,30/82/22/55/GJ_341_b_3.19698_5705_9.tbl,54,3.9353,4.9737,NASA Exoplanet Archive spectra index
OBSERVED,7b855d849a674f21a6c9,GJ 341 b,transmission,Kirk et al. 2024,2024AJ....167...90K,,NASA 6.5m James Webb Space Telescope (JWST) Satellite Mission,Near Infrared Camera (NIRCam),,not_provided_by_archive_index,Tiberius; Visit 1,51/27/14/29/GJ_341_b_3.19698_5705_6.tbl,57,3.9064,5.0036,NASA Exoplanet Archive spectra index
OBSERVED,a0a728bc5fb81cb5ee17,GJ 341 b,transmission,Kirk et al. 2024,2024AJ....167...90K,,NASA 6.5m James Webb Space Telescope (JWST) Satellite Mission,Near Infrared Camera (NIRCam),,not_provided_by_archive_index,Eureka!; Visit 1,63/80/25/89/GJ_341_b_3.19698_5705_2.tbl,55,3.91,4.99,NASA Exoplanet Archive spectra index
OBSERVED,5bd4a705cb8a26a4485f,GJ 341 b,transmission,Kirk et al. 2024,2024AJ....167...90K,,NASA 6.5m James Webb Space Telescope (JWST) Satellite Mission,Near Infrared Camera (NIRCam),,not_provided_by_archive_index,Eureka!; 3 Visit Weighted Mean,65/23/18/38/GJ_341_b_3.19698_5705_1.tbl,55,3.91,4.99,NASA Exoplanet Archive spectra index
OBSERVED,fc35181e9a2bb32ce49f,GJ 341 b,transmission,Kirk et al. 2024,2024AJ....167...90K,,NASA 6.5m James Webb Space Telescope (JWST) Satellite Mission,Near Infrared Camera (NIRCam),,not_provided_by_archive_index,Eureka!; Visit 3,66/94/28/21/GJ_341_b_3.19698_5705_4.tbl,55,3.91,4.99,NASA Exoplanet Archive spectra index
OBSERVED,e34c21d440fe5bfe47fd,GJ 341 b,transmission,Kirk et al. 2024,2024AJ....167...90K,,NASA 6.5m James Webb Space Telescope (JWST) Satellite Mission,Near Infrared Camera (NIRCam),,not_provided_by_archive_index,Tswift; Visit 2,70/50/94/26/GJ_341_b_3.19698_5705_11.tbl,54,3.9353,4.9737,NASA Exoplanet Archive spectra index
OBSERVED,77b55367e0cf8b7e9409,GJ 341 b,transmission,Kirk et al. 2024,2024AJ....167...90K,,NASA 6.5m James Webb Space Telescope (JWST) Satellite Mission,Near Infrared Camera (NIRCam),,not_provided_by_archive_index,Tswift; Visit 1,77/62/89/73/GJ_341_b_3.19698_5705_10.tbl,54,3.9353,4.9737,NASA Exoplanet Archive spectra index
OBSERVED,c9dc26a7e15e765b3b8b,GJ 341 b,transmission,Kirk et al. 2024,2024AJ....167...90K,,NASA 6.5m James Webb Space Telescope (JWST) Satellite Mission,Near Infrared Camera (NIRCam),,not_provided_by_archive_index,Tswift; Visit 3,82/40/97/21/GJ_341_b_3.19698_5705_12.tbl,54,3.9353,4.9737,NASA Exoplanet Archive spectra index
OBSERVED,4003ec653fd7bb56354b,GJ 341 b,transmission,Kirk et al. 2024,2024AJ....167...90K,,NASA 6.5m James Webb Space Telescope (JWST) Satellite Mission,Near Infrared Camera (NIRCam),,not_provided_by_archive_index,Tiberius; Visit 3,82/48/48/91/GJ_341_b_3.19698_5705_8.tbl,57,3.9064,5.0036,NASA Exoplanet Archive spectra index
OBSERVED,70ef5a14689f6c106b64,GJ 3470 b,eclipse,Benneke et al. 2019,2019NatAs...3..813B,,Spitzer Space Telescope satellite,Infrared Array Camera (IRAC),,not_provided_by_archive_index,Supplementary Table 3,60/43/60/96/GJ_3470_b_3.11524_4359_1.tbl,2,3.6,4.5,NASA Exoplanet Archive spectra index
