pl_name,hostname,pl_letter,is_control,earth2_rank,earth2_index,rankable,score_earth_similarity,score_conservative_habitability,score_observational_confidence,score_characterisation_potential,rank_earth_similarity,rank_conservative_habitability,rank_observational_confidence,rank_characterisation_potential,esi_global,esi_global_p16,esi_global_p50,esi_global_p84,esi_interior,esi_surface,hz_conservative,hz_optimistic,hz_conservative_prob,hz_optimistic_prob,hz_position_conservative,hz_conservative_clamped,hz_optimistic_clamped,hz_model_extrapolated,hz_teff_in_range,hz_teff_valid_fraction,hz_teff_offset_from_range_k,rocky_plausibility,pl_rade,pl_radeerr1,pl_radeerr2,pl_rade_p16,pl_rade_p50,pl_rade_p84,pl_bmasse,pl_bmasseerr1,pl_bmasseerr2,mass_class,pl_dens_used,esi_density_source,pl_vesc_kms,insol_used,insol_source,teq_used,teq_source,teq_albedo_assumed,pl_orbper,pl_orbsmax,pl_orbeccen,pl_tranmid,pl_tranmiderr1,pl_tranmiderr2,st_teff,st_rad,st_mass,st_lum,st_met,st_age,st_spectype,sy_dist,ra,dec,sy_vmag,sy_jmag,sy_kmag,sy_gaiamag,sy_tmag,gaia_source_id,gaia_parallax_mas,gaia_parallax_error_mas,gaia_ruwe,gaia_non_single_star,gaia_pmra_masyr,gaia_pmdec_masyr,discoverymethod,disc_year,disc_facility,tran_flag,rv_flag,ttv_flag,pl_controv_flag,sy_snum,sy_pnum,n_references,n_param_sets,rade_rel_spread,composite_parameter_source_count,composite_uses_mixed_sources,default_solution_present,default_solution_parameter_coverage,default_solution_overlap_count,composite_default_median_fractional_difference,n_transmission_points,n_emission_points,has_atmosphere_data,transmission_facilities,emission_facilities,st_nrvc,st_nphot,st_nspec,mc_uncertainty_coverage,mc_params_without_uncertainty,tsm,esm,rv_semi_amplitude_ms,ephemeris_uncertainty_2030_minutes,followup_orbital_separation_au,followup_separation_source,max_angular_separation_mas,reflected_light_contrast_ag0p3,reflected_light_geometric_albedo_assumed,tic_id,hd_name,hip_name
TOI-3523 A b,TOI-3523 A,b,False,5496,0.0565214905562032,True,0.05498775642017838,0.0,0.938603188066267,0.9062468454100902,5598,480,815,762,0.05495709340587248,0.05319716301136416,0.05498775642017838,0.05676920877357461,0.225110993540825,0.013416857471574567,0.0,0.0,0.0,0.0,-3519.850156652197,0.0,0.0,False,True,1.0,0.0,5.784901123553996e-32,15.9727975,0.41473229,-0.39231432,15.569477872327267,15.98549434143522,16.38767188343191,435.42491759,38.13940884,-34.96112477,measured,0.587,catalogue,58.40378065807763,2590.0,catalogue,1813.3849546633298,derived_from_insolation_albedo_0.306,0.306,2.30458952,0.03559,0.047,2460417.45562,0.00014,-0.00014,6450.0,1.448,1.131,0.51455,-0.366,4.3,,645.294,304.2834581,42.9065338,12.56,11.449,11.146,12.4946,12.1042,,,,,,,,Transit,2025.0,Transiting Exoplanet Survey Satellite (TESS),1,1,0.0,0.0,3.0,1.0,2.0,2.0,0.06031182434081167,2.0,True,True,1.0,12.0,0.0,0,0,False,,,0.0,0.0,0.0,1.0,0,52.32877115240318,63.78014943463937,194.25798018043074,1.0874740518173296,0.03559,catalogue,0.05515315499601731,3.496344683136868e-05,0.3,TIC 417047499,,
Kepler-397 b,Kepler-397,b,False,5497,0.056515543481168946,True,0.08271179949772219,0.0,0.5297575757575759,0.5118213735862797,5329,480,5289,3117,0.41665097476100127,0.040940740479224205,0.08271179949772219,0.23196531250557936,0.6586401124063234,0.2635703952725517,0.0,0.0,0.0,0.0,-28.811025612617332,0.0,0.0,False,True,1.0,0.0,1.9089003870813468e-31,2.46,21.32,-21.32,4.875474260903266,15.746722104022709,31.882785790015443,6.62,,,inferred_mass_radius,2.44,catalogue,18.350007925387622,20.01,catalogue,537.6217612457444,derived_from_insolation_albedo_0.306,0.306,22.250949,0.144,0.0,2454982.43067,0.00524,-0.00524,5307.0,0.767,0.844,-0.376,-0.24,5.25,,969.0,295.8940373,42.3805156,16.357,14.587,13.9,,15.484,,,,,,,,Transit,2014.0,Kepler,1,0,0.0,0.0,1.0,2.0,8.0,8.0,0.36868686868686856,5.0,True,True,0.4166666666666667,5.0,0.0,0,0,False,,,0.0,0.0,0.0,0.5,3,3.4313429058402725,0.14629739471938863,1.6852574872298849,90.84383575436694,0.144,catalogue,0.14860681114551083,5.065863399803282e-08,0.3,TIC 271963778,,
WTS-2 b,WTS-2,b,False,5498,0.05647453080613984,True,0.05529074210767609,0.0,0.9283187860256717,0.9398898918708345,5595,480,981,615,0.05509786078277428,0.05295971251689424,0.05529074210767609,0.05768495373960632,0.2187647168631607,0.013876891604677186,0.0,0.0,0.0,0.0,-3933.179383944785,0.0,0.0,False,True,1.0,0.0,1.855045995908157e-30,15.277867,0.683749,-0.683749,14.604087088276977,15.291928659686311,15.956279701246238,355.9696,50.8528,-50.8528,measured,0.54,catalogue,53.99454772960647,2544.6509,catalogue,1805.3945188997925,derived_from_insolation_albedo_0.306,0.306,1.0187068,0.01855,0.0,2454317.81333,0.00065,-0.00065,5000.0,0.752,0.82,-0.28812,0.2,0.6,K2 V,1030.76834437,293.7327826,36.8154936,15.954,13.928,13.414,15.5965,14.956,,,,,,,,Transit,2014.0,United Kingdom Infrared Telescope,1,1,0.0,0.0,1.0,1.0,3.0,3.0,0.0,3.0,True,True,0.8333333333333334,10.0,0.0,0,0,False,,,0.0,0.0,0.0,0.8333333333333334,1,66.01911156253276,102.1062698295786,258.0098338358948,7.57785253161976,0.01855,catalogue,0.017996284132432937,0.00011774591990149327,0.3,TIC 138359318,,
NGTS-27 b,NGTS-27,b,False,5499,0.056326036449256336,True,0.05481146613347843,0.0,0.9298583190299566,0.8914703474305233,5601,480,971,833,0.05467229112426556,0.051215810533925696,0.05481146613347843,0.058927680698329765,0.15255928486382933,0.019592772864951535,0.0,0.0,0.0,0.0,-2459.358961185707,0.0,0.0,False,True,1.0,0.0,3.0779484088911803e-31,15.64773706,0.42594127,-0.39231432,15.253393790098327,15.651174921756628,16.064649917869453,188.47224535,30.19369866,-22.8836453,measured,0.266,catalogue,38.82153893519184,1680.0,catalogue,1627.392789959048,derived_from_insolation_albedo_0.306,0.306,3.3704181,0.0446,0.0,2458540.6573,0.001,-0.0011,5700.0,1.77,1.07,0.51375,0.0,7.9,,942.122,206.0265266,-32.5229747,13.523,12.248,11.859,13.3475,12.885,,,,,,,,Transit,2024.0,Transiting Exoplanet Survey Satellite (TESS),1,1,0.0,0.0,1.0,1.0,2.0,2.0,0.1331857329767305,2.0,True,True,1.0,12.0,0.0,0,0,False,,,0.0,0.0,0.0,1.0,0,47.25100414808185,28.862857624135415,76.81335499137609,10.107687759324582,0.0446,catalogue,0.047339941111660705,2.1366904404623822e-05,0.3,TIC 305739565,,
Kepler-435 b,Kepler-435,b,False,5500,0.05631200758394402,True,0.05697156135668857,0.0,0.8800000000000001,0.7669144518690638,5583,480,1519,1379,0.05682605415471748,0.05235005572953694,0.05697156135668857,0.062102873158886025,0.09609371429369472,0.03360469989665881,0.0,0.0,0.0,0.0,-947.7348863537964,0.0,0.0,False,True,1.0,0.0,1.0579890412236787e-45,22.31,2.02,-2.02,20.313325255320198,22.31199184187225,24.26352544292291,266.97,47.67,-47.67,measured,0.131,catalogue,38.69512559346279,677.917,catalogue,1297.0574075591014,derived_from_insolation_albedo_0.306,0.306,8.6001536,0.0948,0.114,2455010.64241,0.0004,-0.0004,6161.0,3.21,1.538,1.129,-0.18,2.25,,1418.77,292.2873012,43.1972542,13.704,12.593,12.291,13.604,13.1981,,,,,,,,Transit,2015.0,Kepler,1,1,0.0,0.0,1.0,1.0,15.0,15.0,1.3137025032756362,3.0,True,True,0.9166666666666666,11.0,0.0,0,0,False,,,0.0,0.0,0.0,1.0,0,19.9868040927786,9.184211554635839,62.927243965742484,2.329952413124354,0.0948,catalogue,0.06681844132593726,9.61370321341571e-06,0.3,TIC 63211674,,
TOI-7169 b,TOI-7169,b,False,5501,0.05628561936400719,True,0.05450902969152263,0.0,0.9344024442937894,1.0,5607,480,900,1,0.05449539156131496,0.05009344491691715,0.05450902969152263,0.057963102624406154,0.1152926049987053,0.025758353724893168,0.0,0.0,0.0,0.0,-1708.6349458015814,0.0,0.0,False,True,1.0,0.0,4.002225170377923e-33,16.53324653,0.32506044,-0.32506044,16.204203393815312,16.519691513952502,16.851320690143805,130.30964687,44.49597698,-44.49597698,measured,0.159,catalogue,31.403931987018417,1169.0,catalogue,1486.341811636433,derived_from_insolation_albedo_0.306,0.306,3.4373125,0.0428,0.055,2460560.15083,0.00061,-0.0004,5714.0,1.5,0.885,0.34183,-0.72,12.3,G,467.151,351.0546897,36.8175661,12.088,11.197,10.808,12.3733,11.908,,,,,,,,Transit,2026.0,Transiting Exoplanet Survey Satellite (TESS),1,1,0.0,0.0,1.0,1.0,2.0,2.0,0.09531802244479108,2.0,True,True,1.0,12.0,0.0,0,0,False,,,0.0,0.0,0.0,1.0,0,166.33820345690364,62.797504986902304,59.97415543743888,1.8491528871350793,0.0428,catalogue,0.09161919807514057,2.5902220144523122e-05,0.3,TIC 372048733,,
HATS-35 b,HATS-35,b,False,5502,0.056266922525100856,True,0.053640537371823,0.0,0.9543820920684334,0.9360556677374472,5611,480,477,631,0.05374947387640237,0.05166302217987237,0.053640537371823,0.05523510321776272,0.203411699770344,0.014202752079904,0.0,0.0,0.0,0.0,-3367.981115639666,0.0,0.0,False,True,1.0,0.0,6.829778328751729e-33,16.409976,0.773421,-0.493196,15.907428498904174,16.41280317025487,17.21127743524221,388.38826,24.79074,-24.79074,measured,0.484,catalogue,54.419417515934654,2440.7,catalogue,1786.6672115091937,derived_from_insolation_albedo_0.306,0.306,1.8209993,0.03199,0.306,2456981.80199,0.00041,-0.00041,6300.0,1.433,1.317,0.46538,0.21,2.13,,514.555,296.688442,-63.5656488,12.609,11.439,11.118,12.4605,12.0457,,,,,,,,Transit,2016.0,HATSouth,1,1,0.0,0.0,1.0,1.0,5.0,5.0,0.0468158994297221,3.0,True,True,0.9166666666666666,11.0,0.0,0,0,False,,,0.0,0.0,0.0,0.8333333333333334,1,64.29349034013698,69.96907077005349,177.70142056746772,7.010632485730799,0.03199,catalogue,0.062170224757314575,4.567679850440489e-05,0.3,TIC 339522221,,
NGTS-32 b,NGTS-32,b,False,5503,0.056137796142677394,True,0.055067308080207815,0.0,0.9115280778342325,0.9008460556035202,5596,480,1176,786,0.05460262524286533,0.05359215507369925,0.055067308080207815,0.05654793317232088,0.14407989808546393,0.020693009385974775,0.0,0.0,0.0,0.0,-2278.973291574568,0.0,0.0,False,True,1.0,0.0,8.069444336559997e-32,15.91675259,0.33626942,-0.33626942,15.586174831677305,15.918927670268621,16.25031565224523,181.16219199,15.89142035,-15.89142035,measured,0.24,catalogue,37.73821597254986,1554.0,catalogue,1595.981381923752,derived_from_insolation_albedo_0.306,0.306,3.31211,0.044,0.0,2459435.763,0.002,-0.002,5680.0,1.85,1.07,0.47092,-0.03,8.03,,837.457,223.8576228,-18.4323191,13.588,12.07,11.689,13.3116,12.8222,,,,,,,,Transit,2025.0,Next-Generation Transit Survey (NGTS),1,1,0.0,0.0,1.0,1.0,2.0,2.0,0.285937742941098,2.0,True,True,1.0,12.0,0.0,0,0,False,,,0.0,0.0,0.0,1.0,0,50.412492082814325,28.7887670638111,74.26585351528723,26.82385679651605,0.044,catalogue,0.052540011009520486,2.2714951991164624e-05,0.3,TIC 309694541,,
WASP-79 b,WASP-79,b,False,5504,0.05612817083337899,True,0.0547573010553829,0.0,0.9181311224786195,1.0,5603,480,1093,1,0.04432578927684843,0.05329614112470338,0.0547573010553829,0.05625222192478142,0.10278439234797689,0.019115505283757647,0.0,0.0,0.0,0.0,-2202.8818874784693,0.0,0.0,False,True,1.0,0.0,1.733832913197327e-34,17.14974047,0.44835923,-0.44835923,16.702106695050134,17.147511729450628,17.584952007773378,270.15414595,25.42627256,-25.42627256,measured,0.13,catalogue,44.39681930650835,1645.9887,catalogue,1619.092941512127,derived_from_insolation_albedo_0.306,0.306,3.662392,0.0519,0.0,2458160.186968,3.9e-05,-3.9e-05,6600.0,1.51,1.39,0.66447,0.03,1.4,F5,246.69,66.3709016,-30.6004362,10.044,9.299,9.056,9.97202,9.6757,,,,,,,,Transit,2012.0,SuperWASP,1,1,0.0,0.0,1.0,1.0,11.0,11.0,0.3489073126781717,6.0,True,True,0.8333333333333334,10.0,0.0,26,0,True,"Hubble Space Telescope satellite, Magellan II Landon Clay Telescope, Spitzer Space Telescope satellite, Transiting Exoplanet Survey Satellite",,1.0,0.0,0.0,0.8333333333333334,1,230.69430699916774,144.84420801421848,89.95060860139246,6.831590839270163,0.0519,catalogue,0.21038550407393894,1.8953465696019504e-05,0.3,TIC 170634116,,
TOI-6478 b,TOI-6478,b,False,5505,0.056084731805838596,True,0.07796235329165474,0.0,0.5581355353404389,0.7711813016880539,5378,480,4345,1366,0.07783112398494474,0.07502309238090012,0.07796235329165474,0.08092581005593535,0.4104384449735945,0.01475905567557045,0.0,0.0,0.0,0.0,1.3760036740520762,0.0,0.0,False,True,1.0,0.0,3.069077594251837e-07,4.6,0.24,-0.24,4.366732714009818,4.59934365709927,4.845306959963653,19.2,,,inferred_mass_radius,1.08,catalogue,22.85317332736167,0.0003,catalogue,33.45379419268456,derived_from_insolation_albedo_0.306,0.306,34.005019,0.1136,,2459454.90101,0.00068,-0.00068,3230.0,0.234,0.23,-2.24244,-0.53,6.0,M4.0+/-0.5,38.6057,149.9918059,-16.1597935,15.99,11.389,10.657,14.313,13.0041,,,,,,,,Transit,2025.0,Transiting Exoplanet Survey Satellite (TESS),1,0,0.0,0.0,2.0,1.0,2.0,2.0,0.01420893038937718,4.0,True,True,0.7272727272727273,8.0,0.0,0,0,False,,,0.0,0.0,0.0,0.6666666666666667,2,20.584669810438985,1.7864920330643985e-18,10.093814540933009,3.384735239276479,0.1136,catalogue,2.9425706566646896,2.8462120010870315e-07,0.3,TIC 332657786,,
HAT-P-56 b,HAT-P-56,b,False,5506,0.05607227654262839,True,0.052082622268683536,0.0,0.9808955778027298,0.9545314280963497,5621,480,162,551,0.050841572266715866,0.04559471222750637,0.052082622268683536,0.06410578160008597,0.24914188778480964,0.010375073792425898,0.0,0.0,0.0,0.0,-4721.95679504182,0.0,0.0,False,True,1.0,0.0,5.460252634834068e-34,16.92559,1.23299,-1.23299,15.68427405536058,16.91807962059901,18.12289693467926,734.1873,139.8452,-139.8452,measured,0.75,catalogue,73.67265830900462,3515.0,catalogue,1957.2504404237197,derived_from_insolation_albedo_0.306,0.306,2.79083,0.0423,0.29,2456774.09164,0.00011,-0.00011,6566.0,1.47,1.42,0.55274,0.0,2.01,F8,320.639,100.8480137,27.2521823,10.92,10.068,9.83,10.8245,10.5136,,,,,,,,Transit,2015.0,HATNet,1,1,0.0,0.0,1.0,1.0,11.0,11.0,0.15920351831058577,7.0,True,True,0.5833333333333334,7.0,0.0,0,0,False,,,0.0,1.0,0.0,1.0,0,73.04563759859191,139.73275453807543,275.52211170517535,14.782448684842443,0.0423,catalogue,0.13192406413443156,2.779170191868679e-05,0.3,TIC 84339983,HD 262389,HIP 32209
HATS-27 b,HATS-27,b,False,5507,0.05606642241285196,True,0.05332220047334718,0.0,0.9487244437484703,0.9635708906568136,5614,480,555,507,0.0530375875959598,0.04764123885662366,0.05332220047334718,0.05828782072172834,0.12240622527626652,0.02298074049461373,0.0,0.0,0.0,0.0,-1826.0654580409212,0.0,0.0,False,True,1.0,0.0,9.664262046483965e-34,16.8135,2.2418,-1.23299,15.593240529805913,16.803891681047112,19.08632108714448,168.4499,41.3179,-41.3179,measured,0.18,catalogue,35.40634767534827,1342.5733,catalogue,1538.6844635401728,derived_from_insolation_albedo_0.306,0.306,4.637038,0.0611,0.581,2457029.3374,0.0011,-0.0011,6438.0,1.74,1.415,0.66932,0.09,2.3,F,816.988,193.5524603,-46.5877159,12.782,11.831,11.55,12.6792,12.3335,,,,,,,,Transit,2016.0,HATSouth,1,1,0.0,0.0,1.0,1.0,5.0,5.0,0.0939629687627484,3.0,True,True,0.9166666666666666,11.0,0.0,0,0,False,,,0.0,0.0,0.0,0.8333333333333334,1,77.75219744468322,31.556586891251783,62.95584192065754,23.841477752857518,0.0611,catalogue,0.07478690017478837,1.3144439773820434e-05,0.3,TIC 248111245,,
TOI-5592 b,TOI-5592,b,False,5508,0.05604709867447141,True,0.0544180994132612,0.0,0.9208138141162932,0.9818723335788748,5608,480,1071,444,0.050012661278528554,0.046668815579369125,0.0544180994132612,0.06015828230884188,0.13504788834027304,0.018521328388775102,0.0,0.0,0.0,0.0,-2377.230411598176,0.0,0.0,False,True,1.0,0.0,2.0880066644840008e-34,17.14974047,3.58687382,-1.79343691,15.313235622937661,17.110336659995916,20.68324852992142,285.72773789,22.24798849,-21.93016008,measured,0.22,catalogue,45.65856314889177,1712.0,catalogue,1635.0875330369036,derived_from_insolation_albedo_0.306,0.306,2.6085846,0.03935,0.062,2459794.01216,0.00032,-0.00032,6237.0,1.393,1.194,0.4216,-0.013,3.6,,597.026,106.6800684,65.857249,12.614,11.636,11.363,12.4963,12.136,,,,,,,,Transit,2025.0,Transiting Exoplanet Survey Satellite (TESS),1,1,0.0,0.0,1.0,1.0,2.0,2.0,0.20855660725725944,2.0,True,True,1.0,12.0,0.0,0,0,False,,,0.0,0.0,0.0,1.0,0,88.23014657996673,63.77814674928016,118.10521726872618,2.7296712926680384,0.03935,catalogue,0.06591002736899232,3.297113335246361e-05,0.3,TIC 88529975,,
TOI-3807 b,TOI-3807,b,False,5509,0.056031916226867505,True,0.058296314106314834,0.0,0.8353036232092894,1.0,5570,480,1703,1,0.05833167769084922,0.05647245418028554,0.058296314106314834,0.06009260615819538,0.15214015287522112,0.022364803491552763,0.0,0.0,0.0,0.0,-1788.1514852667046,0.0,0.0,False,True,1.0,0.0,2.0576357731654136e-37,18.49481816,,,18.49481816,18.49481816,18.49481816,330.54154328,47.67426105,-44.49597698,measured,0.289,catalogue,47.28929150097792,1230.0,catalogue,1505.3633729190133,derived_from_insolation_albedo_0.306,0.306,2.8989727,0.0421,0.0,2459218.13454,0.00055,-0.00055,5772.0,1.468,1.181,0.33244,0.278,5.6,,421.745,139.1125648,69.0741284,11.856,10.956,10.617,12.0338,11.5817,,,,,,,,Transit,2023.0,Transiting Exoplanet Survey Satellite (TESS),1,1,0.0,0.0,1.0,1.0,2.0,2.0,0.587808198148957,2.0,True,True,1.0,12.0,0.0,0,0,False,,,0.0,0.0,0.0,0.8333333333333334,1,108.46043782887132,90.37968936044427,132.60534617410707,6.41202906521672,0.0421,catalogue,0.09982335297395346,3.349995199285429e-05,0.3,TIC 289661991,,
HATS-56 b,HATS-56,b,False,5510,0.05596220636577748,True,0.053672313698813506,0.0,0.9331014633635267,1.0,5610,480,924,1,0.05353148239544227,0.052387446151877674,0.053672313698813506,0.055223524606198386,0.10970936951331323,0.026120099132515777,0.0,0.0,0.0,0.0,-1455.3215971243203,0.0,0.0,False,True,1.0,0.0,2.416892621253467e-38,18.920792,0.437151,-0.616495,18.30441052795808,18.923150171899255,19.374147462797584,191.33366,11.12405,-11.12405,measured,0.155,catalogue,35.5713910388665,1080.87,catalogue,1457.499561833123,derived_from_insolation_albedo_0.306,0.306,4.324799,0.06043,0.019,2457788.0029,0.0012,-0.0012,6536.0,2.201,1.573,0.89763,0.19,1.894,,564.409,180.165072,-45.7994559,11.477,10.514,10.251,11.4877,11.1138,,,,,,,,Transit,2019.0,HATSouth,1,1,0.0,0.0,1.0,1.0,4.0,4.0,0.10543960729186026,3.0,True,True,0.9166666666666666,11.0,0.0,0,0,False,,,0.0,0.0,0.0,0.8333333333333334,1,105.91387942392186,40.878624483249276,55.51995993901014,42.41441472707127,0.06043,catalogue,0.10706774697072513,1.701694829677395e-05,0.3,TIC 272213425,,
Kepler-12 b,Kepler-12,b,False,5511,0.0559301740097938,True,0.05175444137187596,0.0,0.9796208200221065,1.0,5622,480,181,1,0.053047682418829824,0.05019069973528801,0.05175444137187596,0.053275264097112765,0.0907611081988046,0.031005093104913083,0.0,0.0,0.0,0.0,-1253.9218430734013,0.0,0.0,False,True,1.0,0.0,6.048542208114077e-40,19.660586,0.347479,-0.403524,19.254478274510433,19.660717286818098,20.00384084706519,137.30256,16.84499,-16.20933,measured,0.11,catalogue,29.56078094933737,877.539,catalogue,1383.507996958499,derived_from_insolation_albedo_0.306,0.306,4.4379629,0.0553,0.0,2455004.00915,1e-05,-1e-05,5947.0,1.483,1.166,0.44933,0.07,4.0,,881.386,286.2434458,50.0403671,13.468,12.406,12.066,13.3596,12.9614,,,,,,,,Transit,2011.0,Kepler,1,1,0.0,0.0,1.0,1.0,18.0,18.0,0.1698264998157799,6.0,True,True,0.8333333333333334,10.0,0.0,0,0,False,,,0.0,0.0,0.0,1.0,0,144.86653893829836,43.13041290847357,48.217967953463535,1.4602310041907753,0.0553,catalogue,0.06274209029868866,2.194072118958064e-05,0.3,TIC 405717754,,
KELT-15 b,KELT-15,b,False,5512,0.05591106114461364,True,0.053487057222880316,0.0,0.9342062177167183,1.0,5612,480,909,1,0.05573229143887354,0.04768300105545247,0.053487057222880316,0.05958206799069228,0.16757716104370493,0.0185352722870001,0.0,0.0,0.0,0.0,-2292.986714467204,0.0,0.0,False,True,1.0,0.0,1.6916769490538646e-39,19.50366,2.2418,-2.2418,17.284702747789467,19.455019662453616,21.665404774733567,416.3573,136.6669,-136.6669,measured,0.36,catalogue,51.68325386071185,1612.7618,catalogue,1610.859357126758,derived_from_insolation_albedo_0.306,0.306,3.32944,0.04613,0.0,2458973.57814,0.00012,-0.00012,6003.0,1.78,2.06,0.41162,0.05,,,324.683,117.4149764,-52.1204471,11.39,10.205,9.854,11.0694,10.6815,,,,,,,,Transit,2016.0,KELT-South,1,1,0.0,0.0,2.0,1.0,6.0,6.0,0.2149481856940149,5.0,True,True,0.6666666666666666,8.0,0.0,0,0,False,,,0.0,0.0,0.0,0.8333333333333334,1,103.86225824010822,103.37682100107688,110.09007649935536,24.423011313103878,0.04613,catalogue,0.14207704129874368,3.1029413765345544e-05,0.3,TIC 268644785,,
WASP-176 b,WASP-176,b,False,5513,0.055847896642134416,True,0.05502321955351625,0.0,0.8938463829864931,0.931143240550551,5597,480,1416,645,0.05492550145279227,0.053390908599516555,0.05502321955351625,0.056588145570069345,0.16161338465015446,0.018666837009639985,0.0,0.0,0.0,0.0,-2436.641062893102,0.0,0.0,False,True,1.0,0.0,7.3442104897443176e-34,16.869545,0.56045,-0.504405,16.354716699854134,16.858796169486506,17.418901874171024,271.74465,22.88376,-21.93027,measured,0.31,catalogue,44.89558467607161,1703.2413,catalogue,1632.9922060651459,derived_from_insolation_albedo_0.306,0.306,3.899052,0.0535,0.0,2458234.1771,0.0007,-0.0007,5941.0,1.925,1.345,0.61653,0.164,4.81,F9,568.42,313.6872928,9.1790688,12.006,10.991,10.648,11.9392,11.5352,,,,,,,,Transit,2020.0,SuperWASP-North,1,1,0.0,0.0,1.0,1.0,2.0,2.0,0.09995186667225989,4.0,True,True,0.9166666666666666,11.0,0.0,0,0,False,,,0.0,0.0,0.0,0.8333333333333334,1,62.14836699607364,47.44081566624109,90.5754297462768,7.948177149510446,0.0535,catalogue,0.09412054466767532,1.7258673747657718e-05,0.3,TIC 375942197,,
CoRoT-35 b,CoRoT-35,b,False,5514,0.055776460489038296,True,0.057596521681906813,0.0,0.8341593930128358,0.8133283856517455,5578,480,1704,1193,0.05777919844843159,0.05253031839321387,0.057596521681906813,0.06230261326444248,0.15166647829533927,0.02201169177833959,0.0,0.0,0.0,0.0,-1710.9274945279308,0.0,0.0,False,True,1.0,0.0,4.441545625781511e-38,18.83108758,1.23298788,-1.23298788,17.570295702653898,18.80144622079849,20.06737182853162,349.6112477,117.59651059,-117.59651059,measured,0.29,catalogue,48.19808814081641,1251.8629,catalogue,1512.0085930635412,derived_from_insolation_albedo_0.306,0.306,3.22748,0.0429,0.0,2456074.2415,0.0018,-0.0018,6390.0,1.65,1.01,0.36247,-0.5,6.1,F6 V,1123.21,289.3143526,-2.7747085,15.635,13.43,12.935,15.2625,14.539,,,,,,,,Transit,2022.0,CoRoT,1,1,1.0,0.0,1.0,1.0,1.0,1.0,0.0,3.0,True,True,0.9166666666666666,11.0,0.0,0,0,False,,,0.0,0.0,0.0,0.6666666666666667,2,27.541345726433526,22.812796757993723,150.17881703365757,229.49303808734592,0.0429,catalogue,0.03819410439721868,3.34460216803785e-05,0.3,TIC 161062394,,
BD+20 2457 b,BD+20 2457,b,False,5515,0.055767562807022227,True,0.08115096092153766,0.0,0.5158406069871642,,5350,480,5584,,0.08122331211034023,0.08115096092153766,0.08115096092153766,0.08115096092153766,0.36531967542450955,0.018058776665964178,0.0,0.0,0.0,0.0,-1119.6513203710408,0.0,0.0,False,True,1.0,0.0,1.5832142861596318e-23,12.1,,,12.1,12.1,12.1,6807.63,,,msini_lower_limit,21.1,catalogue,265.32617829111507,703.4998,catalogue,1309.1248346844793,derived_from_insolation_albedo_0.306,0.306,379.63,1.45,0.15,,,,4137.0,49.0,2.8,3.17,-1.0,,K2 II,1539.71,154.186782,19.8912626,9.743,7.299,6.42,9.22684,8.4752,,,,,,,,Radial Velocity,2009.0,McDonald Observatory,0,1,0.0,0.0,1.0,2.0,2.0,2.0,,3.0,True,True,0.6666666666666666,8.0,0.0,0,0,False,,,1.0,0.0,0.0,0.16666666666666663,5,,,304.62464293574243,,1.45,catalogue,0.941735781413383,1.208768074522071e-08,0.3,TIC 95359428,,
Kepler-41 b,Kepler-41,b,False,5516,0.05575482078583558,True,0.05468486373711774,0.0,0.8956033487109376,0.8964372245480957,5605,480,1396,809,0.05497551644443924,0.052826760019521565,0.05468486373711774,0.05650739804413718,0.1738340661499455,0.01738616299595634,0.0,0.0,0.0,0.0,-2968.109182205629,0.0,0.0,False,True,1.0,0.0,1.239613649086249e-28,14.46,0.22,-0.22,14.225640901276885,14.451516569216587,14.679567936093322,177.98,25.43,-25.43,measured,0.33,catalogue,39.244271331885855,2036.749,catalogue,1707.6522907874323,derived_from_insolation_albedo_0.306,0.306,1.8555582,0.03101,0.0,2455187.280482,5.1e-05,-5.1e-05,5750.0,1.29,1.15,0.26161,0.38,4.4,G2 V,1093.08,294.5132465,45.9816453,14.509,13.262,12.892,14.413,13.9174,,,,,,,,Transit,2011.0,Kepler,1,1,0.0,0.0,1.0,1.0,17.0,17.0,0.5366387607421875,4.0,True,True,0.9166666666666666,11.0,0.0,0,0,False,,,0.0,0.0,0.0,0.8333333333333334,1,48.900316905952785,30.75632273575467,84.35408842967023,2.9526830519180614,0.03101,catalogue,0.02836937827057489,3.774342421776436e-05,0.3,TIC 271042217,,
HD 86081 b,HD 86081,b,False,5517,0.0557206615859227,True,0.06801301166947041,0.0,0.6583187860256716,,5480,480,2512,,0.06804779948574526,0.06347639771262593,0.06801301166947041,0.07408493845566466,0.30577064351938976,0.015143713476073312,0.0,0.0,0.0,0.0,-2867.40636921479,0.0,0.0,False,True,1.0,0.0,8.75651076269652e-27,13.6,,,13.6,13.6,13.6,470.3884,73.1009,-73.1009,msini_lower_limit,1.03,catalogue,65.7860275314903,2003.7697,catalogue,1700.6972850224588,derived_from_insolation_albedo_0.306,0.306,2.1378431,0.0346,0.0119,,,,5939.0,1.46,1.21,0.38,0.22,3.61,F8,103.936,149.0243714,-3.8083543,8.73,7.628,7.299,8.58804,8.18436,,,,,,,,Radial Velocity,2006.0,W. M. Keck Observatory,0,1,0.0,0.0,2.0,1.0,3.0,3.0,,3.0,True,True,0.6666666666666666,8.0,0.0,0,0,False,,,1.0,2.0,1.0,0.6666666666666667,2,,,205.4913504241787,,0.0346,catalogue,0.3328971674876847,2.6818461753013074e-05,0.3,TIC 62760824,HD 86081,HIP 48711
