label,pl_name,hostname,hpic_star_name,gaia_dr3_id,tss25_tier,mass_class,draws,scenario,status,diameter_m,wavelength_nm,iwa_lambda_over_d,iwa_mas,contrast_floor,geometric_albedo_prior,argument_periapsis_treatment,mean_anomaly_treatment,eccentricity_treatment,inclination_treatment,minimum_mass_earth,true_mass_scenario_p16,true_mass_scenario_p50,true_mass_scenario_p84,mass_inclination_treatment,separation_mas_p16,separation_mas_p50,separation_mas_p84,contrast_p16,contrast_p50,contrast_p84,p_observable
FORECAST,HD 168746 b,HD 168746,TIC 18097734,4153637759337630720,3,msini_lower_limit,512,analytic_6m_750nm_3lambda_d,catalogue_conditioned_scenario_probability,6,750,3,77.34930234,1e-10,SCENARIO_uniform_0.1_0.4,SCENARIO_uniform_0_2pi_not_in_source,SCENARIO_uniform_0_2pi_unknown_epoch,catalogue_value_with_asymmetric_uncertainty_when_available,SCENARIO_isotropic_missing_catalogue_inclination,85.8141,87.10318499,101.6350063,161.2210614,M_sin_i retained; true-mass distribution uses the same inclination draws,0.9551166939,1.450052649,1.69129541,5.982694761e-07,3.316268069e-06,7.994595321e-06,0
FORECAST,HD 168863 b,HD 168863,TIC 167730892,4096449891854565760,3,measured,512,analytic_6m_500nm_3lambda_d,catalogue_conditioned_scenario_probability,6,500,3,51.56620156,1e-10,SCENARIO_uniform_0.1_0.4,SCENARIO_uniform_0_2pi_not_in_source,SCENARIO_uniform_0_2pi_unknown_epoch,catalogue_value_with_asymmetric_uncertainty_when_available,catalogue_value_with_asymmetric_uncertainty_when_available,,,,,not_applicable,177.8029414,246.9026256,337.6003874,2.926038066e-11,1.254891653e-10,3.869398501e-10,0.564453125
FORECAST,HD 168863 b,HD 168863,TIC 167730892,4096449891854565760,3,measured,512,analytic_8m_500nm_3lambda_d,catalogue_conditioned_scenario_probability,8,500,3,38.67465117,1e-10,SCENARIO_uniform_0.1_0.4,SCENARIO_uniform_0_2pi_not_in_source,SCENARIO_uniform_0_2pi_unknown_epoch,catalogue_value_with_asymmetric_uncertainty_when_available,catalogue_value_with_asymmetric_uncertainty_when_available,,,,,not_applicable,177.8029414,246.9026256,337.6003874,2.926038066e-11,1.254891653e-10,3.869398501e-10,0.564453125
FORECAST,HD 168863 b,HD 168863,TIC 167730892,4096449891854565760,3,measured,512,analytic_6m_750nm_3lambda_d,catalogue_conditioned_scenario_probability,6,750,3,77.34930234,1e-10,SCENARIO_uniform_0.1_0.4,SCENARIO_uniform_0_2pi_not_in_source,SCENARIO_uniform_0_2pi_unknown_epoch,catalogue_value_with_asymmetric_uncertainty_when_available,catalogue_value_with_asymmetric_uncertainty_when_available,,,,,not_applicable,177.8029414,246.9026256,337.6003874,2.926038066e-11,1.254891653e-10,3.869398501e-10,0.564453125
FORECAST,HD 16905 b,HD 16905,TIC 358070171,4724771790072689664,3,measured,512,analytic_6m_500nm_3lambda_d,catalogue_conditioned_scenario_probability,6,500,3,51.56620156,1e-10,SCENARIO_uniform_0.1_0.4,SCENARIO_uniform_0_2pi_not_in_source,SCENARIO_uniform_0_2pi_unknown_epoch,catalogue_value_with_asymmetric_uncertainty_when_available,catalogue_value_with_asymmetric_uncertainty_when_available,,,,,not_applicable,129.4332437,249.8402373,324.5842448,4.721100039e-11,1.802826517e-10,6.191132952e-10,0.673828125
FORECAST,HD 16905 b,HD 16905,TIC 358070171,4724771790072689664,3,measured,512,analytic_8m_500nm_3lambda_d,catalogue_conditioned_scenario_probability,8,500,3,38.67465117,1e-10,SCENARIO_uniform_0.1_0.4,SCENARIO_uniform_0_2pi_not_in_source,SCENARIO_uniform_0_2pi_unknown_epoch,catalogue_value_with_asymmetric_uncertainty_when_available,catalogue_value_with_asymmetric_uncertainty_when_available,,,,,not_applicable,129.4332437,249.8402373,324.5842448,4.721100039e-11,1.802826517e-10,6.191132952e-10,0.67578125
FORECAST,HD 16905 b,HD 16905,TIC 358070171,4724771790072689664,3,measured,512,analytic_6m_750nm_3lambda_d,catalogue_conditioned_scenario_probability,6,750,3,77.34930234,1e-10,SCENARIO_uniform_0.1_0.4,SCENARIO_uniform_0_2pi_not_in_source,SCENARIO_uniform_0_2pi_unknown_epoch,catalogue_value_with_asymmetric_uncertainty_when_available,catalogue_value_with_asymmetric_uncertainty_when_available,,,,,not_applicable,129.4332437,249.8402373,324.5842448,4.721100039e-11,1.802826517e-10,6.191132952e-10,0.630859375
FORECAST,HD 169830 b,HD 169830,TIC 53134037,4048037707717866880,3,msini_lower_limit,512,analytic_6m_500nm_3lambda_d,catalogue_conditioned_scenario_probability,6,500,3,51.56620156,1e-10,SCENARIO_uniform_0.1_0.4,SCENARIO_uniform_0_2pi_not_in_source,SCENARIO_uniform_0_2pi_unknown_epoch,catalogue_value_with_asymmetric_uncertainty_when_available,SCENARIO_isotropic_missing_catalogue_inclination,804.4236981,811.2238054,909.1438573,1390.959724,M_sin_i retained; true-mass distribution uses the same inclination draws,10.55945577,16.87695438,23.06974296,5.672345432e-09,3.61167278e-08,1.076707176e-07,0
FORECAST,HD 169830 b,HD 169830,TIC 53134037,4048037707717866880,3,msini_lower_limit,512,analytic_8m_500nm_3lambda_d,catalogue_conditioned_scenario_probability,8,500,3,38.67465117,1e-10,SCENARIO_uniform_0.1_0.4,SCENARIO_uniform_0_2pi_not_in_source,SCENARIO_uniform_0_2pi_unknown_epoch,catalogue_value_with_asymmetric_uncertainty_when_available,SCENARIO_isotropic_missing_catalogue_inclination,804.4236981,811.2238054,909.1438573,1390.959724,M_sin_i retained; true-mass distribution uses the same inclination draws,10.55945577,16.87695438,23.06974296,5.672345432e-09,3.61167278e-08,1.076707176e-07,0
FORECAST,HD 169830 b,HD 169830,TIC 53134037,4048037707717866880,3,msini_lower_limit,512,analytic_6m_750nm_3lambda_d,catalogue_conditioned_scenario_probability,6,750,3,77.34930234,1e-10,SCENARIO_uniform_0.1_0.4,SCENARIO_uniform_0_2pi_not_in_source,SCENARIO_uniform_0_2pi_unknown_epoch,catalogue_value_with_asymmetric_uncertainty_when_available,SCENARIO_isotropic_missing_catalogue_inclination,804.4236981,811.2238054,909.1438573,1390.959724,M_sin_i retained; true-mass distribution uses the same inclination draws,10.55945577,16.87695438,23.06974296,5.672345432e-09,3.61167278e-08,1.076707176e-07,0
FORECAST,HD 169830 c,HD 169830,TIC 53134037,4048037707717866880,3,measured,512,analytic_6m_500nm_3lambda_d,catalogue_conditioned_scenario_probability,6,500,3,51.56620156,1e-10,SCENARIO_uniform_0.1_0.4,SCENARIO_uniform_0_2pi_not_in_source,SCENARIO_uniform_0_2pi_unknown_epoch,catalogue_value_with_asymmetric_uncertainty_when_available,catalogue_value_with_asymmetric_uncertainty_when_available,,,,,not_applicable,64.8133365,81.74802091,97.07706424,9.675824489e-10,2.054531169e-09,4.502243653e-09,0.986328125
FORECAST,HD 169830 c,HD 169830,TIC 53134037,4048037707717866880,3,measured,512,analytic_8m_500nm_3lambda_d,catalogue_conditioned_scenario_probability,8,500,3,38.67465117,1e-10,SCENARIO_uniform_0.1_0.4,SCENARIO_uniform_0_2pi_not_in_source,SCENARIO_uniform_0_2pi_unknown_epoch,catalogue_value_with_asymmetric_uncertainty_when_available,catalogue_value_with_asymmetric_uncertainty_when_available,,,,,not_applicable,64.8133365,81.74802091,97.07706424,9.675824489e-10,2.054531169e-09,4.502243653e-09,0.998046875
FORECAST,HD 169830 c,HD 169830,TIC 53134037,4048037707717866880,3,measured,512,analytic_6m_750nm_3lambda_d,catalogue_conditioned_scenario_probability,6,750,3,77.34930234,1e-10,SCENARIO_uniform_0.1_0.4,SCENARIO_uniform_0_2pi_not_in_source,SCENARIO_uniform_0_2pi_unknown_epoch,catalogue_value_with_asymmetric_uncertainty_when_available,catalogue_value_with_asymmetric_uncertainty_when_available,,,,,not_applicable,64.8133365,81.74802091,97.07706424,9.675824489e-10,2.054531169e-09,4.502243653e-09,0.572265625
FORECAST,HD 171238 b,HD 171238,TIC 228217280,4048636941542753152,3,measured,512,analytic_6m_500nm_3lambda_d,catalogue_conditioned_scenario_probability,6,500,3,51.56620156,1e-10,SCENARIO_uniform_0.1_0.4,SCENARIO_uniform_0_2pi_not_in_source,SCENARIO_uniform_0_2pi_unknown_epoch,catalogue_value_with_asymmetric_uncertainty_when_available,catalogue_value_with_asymmetric_uncertainty_when_available,,,,,not_applicable,40.28231018,59.51354843,72.62277519,1.411428799e-09,2.91442304e-09,6.852557991e-09,0.65625
FORECAST,HD 171238 b,HD 171238,TIC 228217280,4048636941542753152,3,measured,512,analytic_8m_500nm_3lambda_d,catalogue_conditioned_scenario_probability,8,500,3,38.67465117,1e-10,SCENARIO_uniform_0.1_0.4,SCENARIO_uniform_0_2pi_not_in_source,SCENARIO_uniform_0_2pi_unknown_epoch,catalogue_value_with_asymmetric_uncertainty_when_available,catalogue_value_with_asymmetric_uncertainty_when_available,,,,,not_applicable,40.28231018,59.51354843,72.62277519,1.411428799e-09,2.91442304e-09,6.852557991e-09,0.87890625
FORECAST,HD 171238 b,HD 171238,TIC 228217280,4048636941542753152,3,measured,512,analytic_6m_750nm_3lambda_d,catalogue_conditioned_scenario_probability,6,750,3,77.34930234,1e-10,SCENARIO_uniform_0.1_0.4,SCENARIO_uniform_0_2pi_not_in_source,SCENARIO_uniform_0_2pi_unknown_epoch,catalogue_value_with_asymmetric_uncertainty_when_available,catalogue_value_with_asymmetric_uncertainty_when_available,,,,,not_applicable,40.28231018,59.51354843,72.62277519,1.411428799e-09,2.91442304e-09,6.852557991e-09,0.01953125
FORECAST,HD 175607 b,HD 175607,TIC 382073690,6434759761383343744,3,upper_limit,512,analytic_6m_500nm_3lambda_d,undetermined_missing_distance_semimajor_axis_or_radius,,,,51.56620156,1e-10,,,,,,,,,,,,,,,,,
FORECAST,HD 175607 b,HD 175607,TIC 382073690,6434759761383343744,3,upper_limit,512,analytic_8m_500nm_3lambda_d,undetermined_missing_distance_semimajor_axis_or_radius,,,,38.67465117,1e-10,,,,,,,,,,,,,,,,,
FORECAST,HD 175607 b,HD 175607,TIC 382073690,6434759761383343744,3,upper_limit,512,analytic_6m_750nm_3lambda_d,undetermined_missing_distance_semimajor_axis_or_radius,,,,77.34930234,1e-10,,,,,,,,,,,,,,,,,
FORECAST,HD 17674 b,HD 17674,TIC 77490014,129321160344480512,3,msini_lower_limit,512,analytic_6m_500nm_3lambda_d,catalogue_conditioned_scenario_probability,6,500,3,51.56620156,1e-10,SCENARIO_uniform_0.1_0.4,SCENARIO_uniform_0_2pi_not_in_source,SCENARIO_uniform_0_2pi_unknown_epoch,catalogue_value_with_asymmetric_uncertainty_when_available,SCENARIO_isotropic_missing_catalogue_inclination,276.5121,280.1678065,317.4664979,515.8376395,M_sin_i retained; true-mass distribution uses the same inclination draws,16.70723805,26.94748527,32.60758873,2.0690794e-09,1.335345113e-08,3.236522822e-08,0
FORECAST,HD 17674 b,HD 17674,TIC 77490014,129321160344480512,3,msini_lower_limit,512,analytic_8m_500nm_3lambda_d,catalogue_conditioned_scenario_probability,8,500,3,38.67465117,1e-10,SCENARIO_uniform_0.1_0.4,SCENARIO_uniform_0_2pi_not_in_source,SCENARIO_uniform_0_2pi_unknown_epoch,catalogue_value_with_asymmetric_uncertainty_when_available,SCENARIO_isotropic_missing_catalogue_inclination,276.5121,280.1678065,317.4664979,515.8376395,M_sin_i retained; true-mass distribution uses the same inclination draws,16.70723805,26.94748527,32.60758873,2.0690794e-09,1.335345113e-08,3.236522822e-08,0
FORECAST,HD 17674 b,HD 17674,TIC 77490014,129321160344480512,3,msini_lower_limit,512,analytic_6m_750nm_3lambda_d,catalogue_conditioned_scenario_probability,6,750,3,77.34930234,1e-10,SCENARIO_uniform_0.1_0.4,SCENARIO_uniform_0_2pi_not_in_source,SCENARIO_uniform_0_2pi_unknown_epoch,catalogue_value_with_asymmetric_uncertainty_when_available,SCENARIO_isotropic_missing_catalogue_inclination,276.5121,280.1678065,317.4664979,515.8376395,M_sin_i retained; true-mass distribution uses the same inclination draws,16.70723805,26.94748527,32.60758873,2.0690794e-09,1.335345113e-08,3.236522822e-08,0
FORECAST,HD 176986 b,HD 176986,TIC 39554091,4199396753205879040,3,upper_limit,512,analytic_6m_500nm_3lambda_d,undetermined_missing_distance_semimajor_axis_or_radius,,,,51.56620156,1e-10,,,,,,,,,,,,,,,,,
FORECAST,HD 176986 b,HD 176986,TIC 39554091,4199396753205879040,3,upper_limit,512,analytic_8m_500nm_3lambda_d,undetermined_missing_distance_semimajor_axis_or_radius,,,,38.67465117,1e-10,,,,,,,,,,,,,,,,,
FORECAST,HD 176986 b,HD 176986,TIC 39554091,4199396753205879040,3,upper_limit,512,analytic_6m_750nm_3lambda_d,undetermined_missing_distance_semimajor_axis_or_radius,,,,77.34930234,1e-10,,,,,,,,,,,,,,,,,
FORECAST,HD 176986 c,HD 176986,TIC 39554091,4199396753205879040,3,upper_limit,512,analytic_6m_500nm_3lambda_d,undetermined_missing_distance_semimajor_axis_or_radius,,,,51.56620156,1e-10,,,,,,,,,,,,,,,,,
FORECAST,HD 176986 c,HD 176986,TIC 39554091,4199396753205879040,3,upper_limit,512,analytic_8m_500nm_3lambda_d,undetermined_missing_distance_semimajor_axis_or_radius,,,,38.67465117,1e-10,,,,,,,,,,,,,,,,,
FORECAST,HD 176986 c,HD 176986,TIC 39554091,4199396753205879040,3,upper_limit,512,analytic_6m_750nm_3lambda_d,undetermined_missing_distance_semimajor_axis_or_radius,,,,77.34930234,1e-10,,,,,,,,,,,,,,,,,
FORECAST,HD 176986 d,HD 176986,TIC 39554091,4199396753205879040,3,msini_lower_limit,512,analytic_6m_500nm_3lambda_d,catalogue_conditioned_scenario_probability,6,500,3,51.56620156,1e-10,SCENARIO_uniform_0.1_0.4,SCENARIO_uniform_0_2pi_not_in_source,SCENARIO_uniform_0_2pi_unknown_epoch,SCENARIO_uniform_0_0.2_missing_catalogue_eccentricity,SCENARIO_isotropic_missing_catalogue_inclination,6.76,6.864810041,7.990664764,13.56370626,M_sin_i retained; true-mass distribution uses the same inclination draws,5.29680763,8.568052398,10.08457659,1.3147557e-09,9.623119703e-09,2.488183637e-08,0
FORECAST,HD 176986 d,HD 176986,TIC 39554091,4199396753205879040,3,msini_lower_limit,512,analytic_8m_500nm_3lambda_d,catalogue_conditioned_scenario_probability,8,500,3,38.67465117,1e-10,SCENARIO_uniform_0.1_0.4,SCENARIO_uniform_0_2pi_not_in_source,SCENARIO_uniform_0_2pi_unknown_epoch,SCENARIO_uniform_0_0.2_missing_catalogue_eccentricity,SCENARIO_isotropic_missing_catalogue_inclination,6.76,6.864810041,7.990664764,13.56370626,M_sin_i retained; true-mass distribution uses the same inclination draws,5.29680763,8.568052398,10.08457659,1.3147557e-09,9.623119703e-09,2.488183637e-08,0
FORECAST,HD 176986 d,HD 176986,TIC 39554091,4199396753205879040,3,msini_lower_limit,512,analytic_6m_750nm_3lambda_d,catalogue_conditioned_scenario_probability,6,750,3,77.34930234,1e-10,SCENARIO_uniform_0.1_0.4,SCENARIO_uniform_0_2pi_not_in_source,SCENARIO_uniform_0_2pi_unknown_epoch,SCENARIO_uniform_0_0.2_missing_catalogue_eccentricity,SCENARIO_isotropic_missing_catalogue_inclination,6.76,6.864810041,7.990664764,13.56370626,M_sin_i retained; true-mass distribution uses the same inclination draws,5.29680763,8.568052398,10.08457659,1.3147557e-09,9.623119703e-09,2.488183637e-08,0
FORECAST,HD 177565 b,HD 177565,TIC 254147274,6718894388002453120,2,msini_lower_limit,512,analytic_6m_500nm_3lambda_d,catalogue_conditioned_scenario_probability,6,500,3,51.56620156,1e-10,SCENARIO_uniform_0.1_0.4,SCENARIO_uniform_0_2pi_not_in_source,SCENARIO_uniform_0_2pi_unknown_epoch,catalogue_value_with_asymmetric_uncertainty_when_available,SCENARIO_isotropic_missing_catalogue_inclination,15.1,15.38578176,17.77260167,26.92484573,M_sin_i retained; true-mass distribution uses the same inclination draws,7.95851461,11.87160626,14.73030236,5.274074355e-09,3.083282435e-08,8.893786451e-08,0
FORECAST,HD 177565 b,HD 177565,TIC 254147274,6718894388002453120,2,msini_lower_limit,512,analytic_8m_500nm_3lambda_d,catalogue_conditioned_scenario_probability,8,500,3,38.67465117,1e-10,SCENARIO_uniform_0.1_0.4,SCENARIO_uniform_0_2pi_not_in_source,SCENARIO_uniform_0_2pi_unknown_epoch,catalogue_value_with_asymmetric_uncertainty_when_available,SCENARIO_isotropic_missing_catalogue_inclination,15.1,15.38578176,17.77260167,26.92484573,M_sin_i retained; true-mass distribution uses the same inclination draws,7.95851461,11.87160626,14.73030236,5.274074355e-09,3.083282435e-08,8.893786451e-08,0
