draw,estimand,unsupported_reliability_scenario,integrated_rate,alpha,beta,imputed_valid_candidate_count,shape_weighted_effective_stars,label,gamma_earth_per_dlnp_dlnr,full_model_projected_hsu_box_rate,full_model_projected_bryson_earth_box_rate
2722,full_fixed_box,upper,1.25301619108,0.9,-1.05,57,43.3506767029,MODEL-INFERRED,0.643207730016,0.308960710038,0.107465700968
2723,full_fixed_box,upper,0.631615791412,0.3,-0.6,57,79.5131833297,MODEL-INFERRED,0.242336703421,0.120024516841,0.0402090352911
2724,full_fixed_box,upper,0.784005877081,0,-1.05,63,76.5917847571,MODEL-INFERRED,0.225196854576,0.111978253882,0.0381111315025
2725,full_fixed_box,upper,0.613362218885,0.75,-0.15,49,75.8775528522,MODEL-INFERRED,0.318341379323,0.15830526857,0.0519063505991
2726,full_fixed_box,upper,1.23547729175,0.9,-0.6,63,55.9999109211,MODEL-INFERRED,0.672151395248,0.326670954352,0.110711379567
2727,full_fixed_box,upper,1.99242122563,0.75,-1.8,62,29.5574737598,MODEL-INFERRED,0.809082405579,0.38905482448,0.139468418617
2728,full_fixed_box,upper,0.898218279314,0.6,-1.2,54,47.9351411806,MODEL-INFERRED,0.384154652498,0.185494855086,0.0647258361059
2729,full_fixed_box,upper,0.713398948813,0.3,-0.6,50,85.0970658606,MODEL-INFERRED,0.273715052457,0.135565584823,0.045415399519
2730,full_fixed_box,upper,0.35198307767,0,0.3,53,148.61548812,MODEL-INFERRED,0.109477599588,0.0577648305175,0.0178994892527
2731,full_fixed_box,upper,0.683124972345,0.15,-0.9,55,75.4646069783,MODEL-INFERRED,0.226466159101,0.112009433882,0.038021789604
2732,full_fixed_box,upper,0.59186147809,-0.45,-0.9,63,101.097778389,MODEL-INFERRED,0.11414331542,0.0587426939416,0.0194237768214
2733,full_fixed_box,upper,0.260805891033,-0.15,-0.15,52,131.767556508,MODEL-INFERRED,0.0715755181685,0.0370760437736,0.0118430799007
2734,full_fixed_box,upper,0.58467406652,0.3,-0.3,53,93.8336177098,MODEL-INFERRED,0.229193745793,0.114916720906,0.0377263824172
2735,full_fixed_box,upper,1.24223858496,0.75,-1.5,52,35.5661204055,MODEL-INFERRED,0.542696402062,0.260509823192,0.0923543716777
2736,full_fixed_box,upper,0.561149932744,0.15,-0.75,54,83.7079569979,MODEL-INFERRED,0.189673139435,0.0941788763157,0.0316935213669
2737,full_fixed_box,upper,0.61412087384,0,-0.15,56,117.199006015,MODEL-INFERRED,0.192043904749,0.0985468757694,0.0316740862047
2738,full_fixed_box,upper,0.718979882418,0.45,-0.45,55,79.1496892888,MODEL-INFERRED,0.309028145992,0.152965116192,0.0509459344904
2739,full_fixed_box,upper,2.85317673821,0.75,-2.4,55,20.2475960893,MODEL-INFERRED,0.969969611016,0.472704254637,0.172173361838
2740,full_fixed_box,upper,0.472457426001,0.3,0.75,56,146.46284233,MODEL-INFERRED,0.178397410019,0.0960553044871,0.0288355176988
2741,full_fixed_box,upper,2.0262029812,0.75,-1.65,60,33.5780683443,MODEL-INFERRED,0.854630297551,0.410428437662,0.14635401454
2742,full_fixed_box,upper,1.96786870917,0.75,-1.2,70,43.4549799061,MODEL-INFERRED,0.914077635956,0.439524180553,0.15375408596
2743,full_fixed_box,upper,0.712385718498,0.45,-0.6,60,73.6159935177,MODEL-INFERRED,0.302390349298,0.148830553555,0.0500584358144
2744,full_fixed_box,upper,1.4724032641,0.75,-1.05,55,48.1696739774,MODEL-INFERRED,0.701938684328,0.338244303129,0.11743905166
2745,full_fixed_box,upper,0.859627936536,0.3,-1.2,57,57.8179744018,MODEL-INFERRED,0.303216988388,0.148108935024,0.0513075969447
2746,full_fixed_box,upper,0.479224265738,0,-0.3,57,112.319789383,MODEL-INFERRED,0.149053535825,0.0759162527442,0.0246704053508
2747,full_fixed_box,upper,0.52759425203,0,-0.3,53,111.89426696,MODEL-INFERRED,0.164098094292,0.0835787781361,0.0271604862043
2748,full_fixed_box,upper,0.732565023788,0.3,-0.3,63,93.2145711274,MODEL-INFERRED,0.287167383425,0.143984443992,0.047269119353
2749,full_fixed_box,upper,0.698551484348,0.15,-0.9,52,76.2445477131,MODEL-INFERRED,0.231580278865,0.114538861067,0.0388804078912
2750,full_fixed_box,upper,0.552261230022,0.45,-0.15,50,89.4517166694,MODEL-INFERRED,0.240803713401,0.120883463479,0.0394076043993
2751,full_fixed_box,upper,1.11935290553,0.6,-1.2,55,47.3532359165,MODEL-INFERRED,0.4787306564,0.23116230184,0.0806608531318
2752,full_fixed_box,upper,1.46550062446,0,-1.95,63,43.2248295792,MODEL-INFERRED,0.344277154407,0.171193685431,0.060444199632
2753,full_fixed_box,upper,0.445655784306,0.3,0.3,52,123.253778913,MODEL-INFERRED,0.174698219723,0.0907433271077,0.0284061417184
2754,full_fixed_box,upper,0.500941848862,0,-0.15,59,119.003503473,MODEL-INFERRED,0.156651292613,0.0803852405128,0.0258367301622
2755,full_fixed_box,upper,0.395703615402,0,0,50,125.362461676,MODEL-INFERRED,0.123964939524,0.0641478411955,0.0203800782719
2756,full_fixed_box,upper,0.73216486979,0.3,-0.75,55,72.2824178057,MODEL-INFERRED,0.276461558839,0.136270913949,0.0460755508047
2757,full_fixed_box,upper,0.699630951648,0.15,-0.75,55,78.308038978,MODEL-INFERRED,0.236480825002,0.117420413007,0.0395148733362
2758,full_fixed_box,upper,0.653412083592,-0.6,-0.75,58,116.160498615,MODEL-INFERRED,0.109534255843,0.0573051534126,0.0186280087324
2759,full_fixed_box,upper,1.41170894226,0.75,-1.35,56,39.4486749858,MODEL-INFERRED,0.636908278161,0.305860216863,0.107741495407
2760,full_fixed_box,upper,0.44238158532,0.15,-0.3,50,104.606864455,MODEL-INFERRED,0.155234062848,0.0784055385731,0.025618771701
2761,full_fixed_box,upper,0.553353803484,0.45,0,52,97.45152482,MODEL-INFERRED,0.241715059793,0.122362478203,0.0394297453746
2762,full_fixed_box,upper,0.315607127026,0.15,0.75,60,161.572848957,MODEL-INFERRED,0.106677718589,0.0578609797096,0.0172878826701
2763,full_fixed_box,upper,1.23436920319,-0.15,-1.8,52,49.9419873361,MODEL-INFERRED,0.265049937795,0.132761565535,0.0463642866904
2764,full_fixed_box,upper,1.41885736614,0.75,-1.5,57,34.8672518691,MODEL-INFERRED,0.619855796597,0.297548543463,0.105485115449
2765,full_fixed_box,upper,0.572131663207,0.3,-0.45,51,84.6327280098,MODEL-INFERRED,0.222275079889,0.11071634488,0.0367280085509
2766,full_fixed_box,upper,0.446855754823,0.45,0.15,52,105.629123211,MODEL-INFERRED,0.194843525611,0.099554884428,0.0316915528202
2767,full_fixed_box,upper,0.725097495889,0.45,-0.6,49,77.1276833634,MODEL-INFERRED,0.307786188526,0.151486278981,0.0509516761982
2768,full_fixed_box,upper,0.641604174063,-0.3,-1.05,58,85.7739507587,MODEL-INFERRED,0.140547621338,0.0712888292967,0.0239463899501
2769,full_fixed_box,upper,0.328687311373,0.45,1.35,57,167.512079327,MODEL-INFERRED,0.124582550742,0.0708044676592,0.0200179196336
2770,full_fixed_box,upper,0.400704434874,-0.45,-0.3,50,139.711986891,MODEL-INFERRED,0.0817977557831,0.0429885894631,0.0136825367851
2771,full_fixed_box,upper,0.463175920456,0.15,-0.6,59,86.8813063479,MODEL-INFERRED,0.159079142556,0.0793676036204,0.0264634570984
2772,full_fixed_box,upper,0.865586812164,0,-1.35,53,61.4488724776,MODEL-INFERRED,0.235295139012,0.116600150528,0.0402619889281
2773,full_fixed_box,upper,0.291932560733,0.45,0.75,53,135.693116957,MODEL-INFERRED,0.121953679555,0.065253095101,0.01966704026
2774,full_fixed_box,upper,0.573633679668,0.3,0,53,109.075218502,MODEL-INFERRED,0.226489955316,0.115377228108,0.0370309043702
2775,full_fixed_box,upper,0.379752555422,0.3,0.6,61,143.960117368,MODEL-INFERRED,0.14570247237,0.0774478213483,0.0235903355724
2776,full_fixed_box,upper,0.21365810507,0,1.35,51,208.253679792,MODEL-INFERRED,0.0580793432005,0.0337414512223,0.00940524538726
2777,full_fixed_box,upper,0.707349613179,0.3,-0.75,49,73.4577544569,MODEL-INFERRED,0.267091449989,0.131652285225,0.044513912622
2778,full_fixed_box,upper,0.309029904539,0.6,1.65,50,168.115907562,MODEL-INFERRED,0.120014325204,0.0702942806349,0.019245755605
2779,full_fixed_box,upper,0.770241849524,-0.15,-1.2,59,74.0772646381,MODEL-INFERRED,0.189184306076,0.09475702257,0.0322924834022
2780,full_fixed_box,upper,0.534906320483,0.3,0.6,62,136.127676614,MODEL-INFERRED,0.205231465248,0.109090323568,0.0332285311048
2781,full_fixed_box,upper,0.841803823335,0,-1.2,45,67.3227565164,MODEL-INFERRED,0.235596293402,0.116898301314,0.0400855826286
2782,full_fixed_box,upper,0.360229760687,0.15,0.75,54,166.138107781,MODEL-INFERRED,0.121760523597,0.0660417496597,0.0197321584455
2783,full_fixed_box,upper,1.49771054084,0.15,-2.1,54,36.0143558989,MODEL-INFERRED,0.38014725715,0.188008712709,0.0670274185679
2784,full_fixed_box,upper,0.613546209552,-0.15,-0.45,60,107.444582666,MODEL-INFERRED,0.165980494809,0.0847767161746,0.0276663492497
2785,full_fixed_box,upper,0.511400333125,-0.15,-0.3,56,118.94275647,MODEL-INFERRED,0.139593412467,0.0717701670481,0.0231790439239
2786,full_fixed_box,upper,0.696138606292,0.45,-0.45,52,81.4082194358,MODEL-INFERRED,0.299210628999,0.148105566513,0.049327432797
2787,full_fixed_box,upper,0.619698820403,0.45,-0.75,52,68.4165211074,MODEL-INFERRED,0.258876745965,0.126804555765,0.043046090532
2788,full_fixed_box,upper,0.827856480644,0.3,-0.75,60,75.6161724024,MODEL-INFERRED,0.312594201903,0.154081087322,0.0520974781867
2789,full_fixed_box,upper,0.558920889026,0.15,-0.15,51,109.643360512,MODEL-INFERRED,0.197189375275,0.100344386426,0.0324283128799
2790,full_fixed_box,upper,0.608636034767,0.45,-0.15,57,90.8996156005,MODEL-INFERRED,0.265384947039,0.1332232427,0.0434303311139
2791,full_fixed_box,upper,1.07024505193,0.15,-1.2,57,63.2875911782,MODEL-INFERRED,0.337930421193,0.166277801781,0.0573303130547
2792,full_fixed_box,upper,0.827056992397,0.45,-1.35,54,49.3691937794,MODEL-INFERRED,0.313479912844,0.151969787237,0.0532237261128
2793,full_fixed_box,upper,0.391505973043,-0.15,0.3,58,157.505081795,MODEL-INFERRED,0.106866678096,0.0569202894011,0.0175288842845
2794,full_fixed_box,upper,1.18402826631,0.9,-0.3,65,64.4624807583,MODEL-INFERRED,0.658138235967,0.323809981344,0.107542523572
2795,full_fixed_box,upper,0.393398838371,-0.3,0,50,146.848266096,MODEL-INFERRED,0.093988613939,0.0496118051815,0.0155564052298
2796,full_fixed_box,upper,0.460847131643,0.3,-0.45,48,86.9005064483,MODEL-INFERRED,0.179040664221,0.0891810631106,0.0295840948511
2797,full_fixed_box,upper,1.11793024264,0.45,-0.9,58,61.8430969782,MODEL-INFERRED,0.458039900665,0.223485187595,0.0765259206504
2798,full_fixed_box,upper,0.646004021555,0.15,-0.6,58,84.9001971658,MODEL-INFERRED,0.221871995711,0.110696149898,0.0369093015306
2799,full_fixed_box,upper,1.31051992336,0.3,-1.5,59,45.9936540336,MODEL-INFERRED,0.434762023111,0.212005341256,0.0744280565365
2800,full_fixed_box,upper,1.4911748997,0.9,-1.05,59,44.3790085191,MODEL-INFERRED,0.765461156145,0.367684359614,0.127891528459
2801,full_fixed_box,upper,1.91488398931,0.45,-2.25,54,25.7469274292,MODEL-INFERRED,0.573844322449,0.281026126277,0.101441769105
2802,full_fixed_box,upper,0.838200235238,0,-0.9,55,78.5588189,MODEL-INFERRED,0.246300010138,0.122842452827,0.0414721349196
2803,full_fixed_box,upper,0.247819310563,-0.45,0.75,53,214.39313536,MODEL-INFERRED,0.0487292040575,0.0275013155988,0.00800407890605
2804,full_fixed_box,upper,0.587806560594,0.45,-0.15,51,91.3349058759,MODEL-INFERRED,0.256302624297,0.128663916708,0.0419440061043
2805,full_fixed_box,upper,0.999015836997,0.3,-1.65,50,45.6677821781,MODEL-INFERRED,0.319980677442,0.15610289339,0.0551232316459
2806,full_fixed_box,upper,0.628502390029,0.45,-0.15,58,91.1890315266,MODEL-INFERRED,0.274047318864,0.137571753333,0.0448479310222
2807,full_fixed_box,upper,0.521100027042,0,-0.15,59,120.845335351,MODEL-INFERRED,0.162955027619,0.0836199872304,0.0268764145315
2808,full_fixed_box,upper,0.801722900126,-0.45,-1.95,51,54.59457357,MODEL-INFERRED,0.123611888905,0.0634247999821,0.0219329931458
2809,full_fixed_box,upper,0.585197936513,0.3,-0.6,54,79.7819596673,MODEL-INFERRED,0.22452722163,0.111203837113,0.037254047162
2810,full_fixed_box,upper,1.20187524296,0.6,-1.05,54,51.709399042,MODEL-INFERRED,0.527556575022,0.255285668886,0.0884118316269
2811,full_fixed_box,upper,0.421936056174,0.15,0.6,56,150.455667158,MODEL-INFERRED,0.144915188949,0.0775953054609,0.0235239357276
2812,full_fixed_box,upper,2.87288384774,0.6,-2.1,62,26.2248771209,MODEL-INFERRED,0.987693486735,0.479365848958,0.172956692091
2813,full_fixed_box,upper,0.849956569556,0.3,-0.75,57,75.0728360097,MODEL-INFERRED,0.320939077877,0.158194367593,0.0534882493251
2814,full_fixed_box,upper,0.47051887801,0,0,58,129.631332655,MODEL-INFERRED,0.147402859077,0.0762762054511,0.0242333180417
2815,full_fixed_box,upper,0.802824241789,0.15,-0.75,58,81.3980184848,MODEL-INFERRED,0.271360977645,0.13473954207,0.0453431886495
2816,full_fixed_box,upper,0.892424385991,0.45,-1.2,57,52.9563208993,MODEL-INFERRED,0.348257873759,0.169044900118,0.0587941314792
2817,full_fixed_box,upper,0.692589780718,0.3,-0.45,56,86.2172374292,MODEL-INFERRED,0.269073464623,0.134026857721,0.044460820864
2818,full_fixed_box,upper,0.808978594663,0.6,-0.6,55,68.9885831687,MODEL-INFERRED,0.376343522923,0.184260929897,0.0621773675657
2819,full_fixed_box,upper,0.848763134295,0,-0.9,62,80.5254814669,MODEL-INFERRED,0.249403853391,0.124390498717,0.0419947618009
2820,full_fixed_box,upper,0.812735259444,0.15,-1.35,54,55.7860696493,MODEL-INFERRED,0.249251584015,0.122487373141,0.0425262877786
2821,full_fixed_box,upper,0.565576556091,0.15,-0.45,60,93.1124642871,MODEL-INFERRED,0.19669224744,0.098693252821,0.0325853753292
2822,full_fixed_box,upper,0.985564058507,0.75,-0.45,60,64.7724027834,MODEL-INFERRED,0.504224104462,0.247238743783,0.0828219872765
2823,full_fixed_box,upper,0.624229251787,-0.3,-1.35,51,77.224082878,MODEL-INFERRED,0.129407592451,0.0654142739625,0.0222930276774
2824,full_fixed_box,upper,0.345744365666,-0.15,0,50,135.189705375,MODEL-INFERRED,0.0950570651281,0.0496539870578,0.0156779028169
2825,full_fixed_box,upper,0.459297752204,0.3,0.15,57,114.051870325,MODEL-INFERRED,0.181019948885,0.0930742684369,0.0295106711913
2826,full_fixed_box,upper,0.268485140149,0,0.45,49,154.356378568,MODEL-INFERRED,0.0827617368007,0.0441551346566,0.0135005001824
2827,full_fixed_box,upper,0.891863131115,0.45,-1.05,60,56.4448647483,MODEL-INFERRED,0.35720141316,0.173758445015,0.0599813145326
2828,full_fixed_box,upper,1.56414729599,0.6,-1.5,57,40.83932467,MODEL-INFERRED,0.629168282299,0.303291378045,0.107249512322
2829,full_fixed_box,upper,0.94340465209,0.75,-1.05,58,48.5822106764,MODEL-INFERRED,0.44974922049,0.216721367641,0.0752460622533
2830,full_fixed_box,upper,0.408188381271,0.15,0.3,57,139.402487457,MODEL-INFERRED,0.143235484782,0.0749473181783,0.0233508810514
2831,full_fixed_box,upper,0.486024772655,-0.15,-0.75,54,97.6256504261,MODEL-INFERRED,0.127790702368,0.064590142656,0.0214844002457
2832,full_fixed_box,upper,1.54706606473,0.6,-1.65,58,36.3417716992,MODEL-INFERRED,0.600815931004,0.289752159217,0.103061339839
2833,full_fixed_box,upper,0.683654357538,0.6,0,57,91.921953439,MODEL-INFERRED,0.327289512802,0.164816727366,0.053283272431
2834,full_fixed_box,upper,0.546631316128,0.6,-0.6,52,68.7198161532,MODEL-INFERRED,0.254297402439,0.124506130675,0.0420135915709
2835,full_fixed_box,upper,0.41963021863,0.3,0.3,58,124.442117837,MODEL-INFERRED,0.164496130687,0.0854440658785,0.0267472697078
2836,full_fixed_box,upper,0.570922556514,0.15,-0.15,61,111.303389566,MODEL-INFERRED,0.201423608349,0.102499074117,0.0331246436773
2837,full_fixed_box,upper,1.43327616132,0.15,-1.95,55,40.9949323089,MODEL-INFERRED,0.379873130602,0.187320518231,0.0665000970815
2838,full_fixed_box,upper,0.662641276835,0.15,-1.2,52,63.3596194583,MODEL-INFERRED,0.209229321246,0.102950753832,0.0354960125959
2839,full_fixed_box,upper,1.00205113757,0,-1.35,59,60.809785481,MODEL-INFERRED,0.272390658451,0.134982779123,0.0466095037947
2840,full_fixed_box,upper,0.665804777728,0.3,-0.6,56,83.2824642184,MODEL-INFERRED,0.255454244733,0.126521372397,0.0423855264049
2841,full_fixed_box,upper,0.630095143404,0.15,-0.75,61,82.1112725918,MODEL-INFERRED,0.212977168879,0.105750084095,0.0355875189952
2842,full_fixed_box,upper,0.824185786993,0.45,-0.9,58,62.0502934635,MODEL-INFERRED,0.337686522473,0.164762798424,0.0564181679063
2843,full_fixed_box,upper,0.472580024095,0.45,0.15,56,103.671408109,MODEL-INFERRED,0.206060136933,0.105285988093,0.033515949238
2844,full_fixed_box,upper,0.384367182372,0.45,0.9,55,141.352229279,MODEL-INFERRED,0.157483445136,0.0854314168566,0.0253620449519
2845,full_fixed_box,upper,1.16689831078,0.6,-1.5,62,41.2903439647,MODEL-INFERRED,0.469377409463,0.226263982696,0.0800111825027
2846,full_fixed_box,upper,0.237697590719,-0.45,0.3,48,182.916808489,MODEL-INFERRED,0.0485223715629,0.0264179785212,0.00801767826856
2847,full_fixed_box,upper,1.398256153,0.6,-1.35,60,44.4029537479,MODEL-INFERRED,0.580838923637,0.280109534772,0.0984214608772
2848,full_fixed_box,upper,0.467409425723,-0.15,-0.45,55,113.766879761,MODEL-INFERRED,0.126446625457,0.0645842735313,0.0210766723245
2849,full_fixed_box,upper,1.1456460131,0.6,-0.9,62,54.5828937821,MODEL-INFERRED,0.514438837482,0.249691536752,0.0857783200215
2850,full_fixed_box,upper,0.666780269078,0.3,-0.9,57,65.4366956562,MODEL-INFERRED,0.246936245528,0.121243055573,0.0413509223811
2851,full_fixed_box,upper,0.713752758423,0.3,-0.6,63,80.5532882847,MODEL-INFERRED,0.273850801208,0.135632818461,0.0454379232482
2852,full_fixed_box,upper,0.833329454085,0.45,-0.9,56,63.0459475724,MODEL-INFERRED,0.3414328782,0.16659070689,0.057044081327
2853,full_fixed_box,upper,0.322270032971,-0.15,0.6,55,178.990567085,MODEL-INFERRED,0.0860995983764,0.0469290734925,0.014062305136
2854,full_fixed_box,upper,0.747324564293,0.6,-0.3,57,80.3763540234,MODEL-INFERRED,0.3552052601,0.176058863074,0.0582190636224
2855,full_fixed_box,upper,0.238091894108,-0.15,1.2,54,219.361195866,MODEL-INFERRED,0.0584793591739,0.0337374249516,0.00950483152347
2856,full_fixed_box,upper,1.22193003845,0.75,-1.05,54,45.8563924361,MODEL-INFERRED,0.582530604518,0.280704943004,0.0974612787194
2857,full_fixed_box,upper,1.03978760755,0.3,-1.35,55,53.7763021331,MODEL-INFERRED,0.356231574675,0.17378270342,0.0606209974981
2858,full_fixed_box,upper,0.64707624053,0.15,-0.15,62,108.512100548,MODEL-INFERRED,0.228290912239,0.116171124754,0.0375430426685
2859,full_fixed_box,upper,0.534390513409,0.3,0,51,107.075791953,MODEL-INFERRED,0.210995427558,0.107484093682,0.0344975629915
2860,full_fixed_box,upper,0.637950014053,0.3,-0.45,56,91.4308379018,MODEL-INFERRED,0.247845731076,0.123453215955,0.0409532194737
2861,full_fixed_box,upper,1.07338437493,0.9,-0.75,64,51.53202246,MODEL-INFERRED,0.574708016829,0.277976650599,0.0950831889282
2862,full_fixed_box,upper,0.855631272146,0.3,-0.75,59,74.0456013715,MODEL-INFERRED,0.323081815379,0.15925054625,0.0538453615799
2863,full_fixed_box,upper,0.350689092947,-0.3,0.3,47,169.007064125,MODEL-INFERRED,0.0831838578906,0.0447717332084,0.0136924592897
2864,full_fixed_box,upper,0.62825201366,0.3,-0.75,53,73.7991600341,MODEL-INFERRED,0.237224617305,0.116930598045,0.0395362557915
2865,full_fixed_box,upper,0.931456885195,0.9,-0.75,52,52.4063949173,MODEL-INFERRED,0.498717655814,0.241221384596,0.0825108815278
2866,full_fixed_box,upper,0.429826381552,-0.3,0.15,58,161.416634886,MODEL-INFERRED,0.10250688907,0.0546128544782,0.0169170383142
2867,full_fixed_box,upper,0.530442436567,0.6,0.6,55,119.523532382,MODEL-INFERRED,0.246766201976,0.129665966903,0.039782887515
2868,full_fixed_box,upper,0.739773878191,0.15,-0.6,56,82.3852894206,MODEL-INFERRED,0.25407753087,0.126764102666,0.0422668222233
2869,full_fixed_box,upper,1.40030408644,0.45,-1.35,57,47.9006606579,MODEL-INFERRED,0.530758106162,0.257302599506,0.090113984715
2870,full_fixed_box,upper,0.471591144475,-0.45,-0.45,56,130.521579657,MODEL-INFERRED,0.095408867489,0.0498128109564,0.0160205780589
2871,full_fixed_box,upper,0.855810790638,0.3,-1.2,58,56.3195765465,MODEL-INFERRED,0.301870564622,0.147451262803,0.0510797674677
2872,full_fixed_box,upper,0.82241783376,0.3,-1.2,57,55.9584086626,MODEL-INFERRED,0.290091850381,0.141697848948,0.0490866815063
2873,full_fixed_box,upper,0.956643465352,0.6,-0.75,52,61.4543358421,MODEL-INFERRED,0.437982919339,0.213414356919,0.0726835924612
2874,full_fixed_box,upper,0.349106605548,-0.15,0.3,49,148.801861295,MODEL-INFERRED,0.0952932159539,0.0507559281029,0.0156305387733
2875,full_fixed_box,upper,0.742097287466,0.6,-0.9,55,57.5447039987,MODEL-INFERRED,0.333230039208,0.161738800649,0.0555632873362
2876,full_fixed_box,upper,0.423112724689,0.45,0.45,57,117.167549598,MODEL-INFERRED,0.181860082672,0.0949183945288,0.0294354673477
2877,full_fixed_box,upper,0.617060594436,-0.15,-0.75,56,98.4802419794,MODEL-INFERRED,0.162244007308,0.082004115972,0.0272767511712
2878,full_fixed_box,upper,0.4088429001,0.3,0,49,112.659127072,MODEL-INFERRED,0.161424988554,0.0822322018687,0.0263928407147
